ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Ambientes,Recámaras,Baños,Estacionamientos,Tipo de casa,Antigüedad,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,Bodegas,AntigÃ¼edad,OrientaciÃ³n,Orientación,Cantidad de pisos,Tipo de propiedad,Tipo de departamento,Disposición,Departamentos por piso,Número de piso de la unidad,Acceso,Metros de frente,Metros de fondo,Forma del terreno,DisposiciÃ³n del lote,Disposición del lote,NÃºmero de piso de la unidad,DisposiciÃ³n
1385532854,puebla,terreno,https://terreno.metroscubicos.com/MLM-1385532854-terreno-en-venta-santiago-mixquitla-_JM,"$1,055,516",San Pedro Cholula,Santiago Mixquitla,114 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,
1385558397,puebla,terreno,https://terreno.metroscubicos.com/MLM-1385558397-terreno-en-venta-parque-zacatecas-_JM,"$1,702,103",Ocoyucan,Malacatepec,194 m²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,
1385519953,puebla,terreno,https://terreno.metroscubicos.com/MLM-1385519953-terreno-en-venta-parque-zacatecas-_JM,"$1,634,150",Ocoyucan,Malacatepec,186 m²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,
1385552111,puebla,terreno,https://terreno.metroscubicos.com/MLM-1385552111-terreno-en-venta-cholula-_JM,"$923,295",San Pedro Cholula,Cholula,114 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,
1385513531,puebla,terreno,https://terreno.metroscubicos.com/MLM-1385513531-terreno-en-venta-cholula-_JM,"$950,751",San Pedro Cholula,Cholula,117 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,
1385532801,puebla,terreno,https://terreno.metroscubicos.com/MLM-1385532801-terreno-en-venta-santiago-mixquitla-_JM,"$1,071,695",San Pedro Cholula,Santiago Mixquitla,112 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,
1385470662,puebla,terreno,https://terreno.metroscubicos.com/MLM-1385470662-terreno-en-venta-cholula-_JM,"$960,521",San Pedro Cholula,Cholula,118 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,
1385526408,puebla,terreno,https://terreno.metroscubicos.com/MLM-1385526408-terreno-en-venta-cholula-_JM,"$945,340",San Pedro Cholula,Cholula,116 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,
1385526407,puebla,terreno,https://terreno.metroscubicos.com/MLM-1385526407-terreno-en-venta-parque-zacatecas-_JM,"$1,571,632",Ocoyucan,Malacatepec,179 m²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,
1380466703,puebla,terreno,https://terreno.metroscubicos.com/MLM-1380466703-terreno-chicxulub-pueblo-_JM,"$1,160,000",YucatÃ¡n,Chicxulub Pueblo,200 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,,,
1348758187,puebla,terreno,https://terreno.metroscubicos.com/MLM-1348758187-terreno-pueblo-hunucma-_JM,"$37,250",YucatÃ¡n,Hunucma,250 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,,,
1328056774,puebla,anayansi,https://terreno.metroscubicos.com/MLM-1328056774-anayansi-_JM,"$2,500,000",Chicxulub Pueblo,Chicxulub,10000 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1309054361,puebla,terreno,https://terreno.metroscubicos.com/MLM-1309054361-terreno-pueblo-san-ignacio-_JM,"$28,595,700",YucatÃ¡n,Progreso,95319 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,,,
1304684236,puebla,terreno,https://terreno.metroscubicos.com/MLM-1304684236-terreno-pueblo-cholul-_JM,"$946,000",MÃ©rida,Cholul,254 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,,,
948271452,puebla,venta,https://terreno.metroscubicos.com/MLM-948271452-venta-lotes-residenciales-cerca-de-chicxulub-puerto-wayuum-_JM,"$425,092",Yucatán,Chicxulub Pueblo,160 m²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,
924421265,puebla,lotes,https://terreno.metroscubicos.com/MLM-924421265-lotes-de-inversion-bosques-de-chicxulub-pueblo-_JM,"$935,664",YucatÃ¡n,Chicxulub Pueblo,2339 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,
859823010,puebla,terreno,https://terreno.metroscubicos.com/MLM-859823010-terreno-pueblo-dzibilchaltun-_JM,"$2,751,388",MÃ©rida,Dzibichaltun,613 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
963039087,puebla,chicxulub,https://terreno.metroscubicos.com/MLM-963039087-chicxulub-pueblo-terrenos-en-san-jose-chakan-golf-country-cl-_JM,"$700,514",Chicxulub Pueblo,Chicxulub,1 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1422566530,puebla,terreno,https://terreno.metroscubicos.com/MLM-1422566530-terreno-en-venta-puebla-puebla-_JM,"$3,290,000",Puebla,Los Ángeles Tetela,7000 m²,,,,,,,,0 MXN,,,,,,,,,,,,,-,,,,,,,
1419076663,puebla,terreno,https://terreno.metroscubicos.com/MLM-1419076663-terreno-pueblo-chicxulub-terrenos-residenciales-miria-vt-1187-_JM,"$295,260",Chicxulub Pueblo,Chicxulub,247 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,,,
1418003691,puebla,terreno,https://terreno.metroscubicos.com/MLM-1418003691-terreno-en-venta-san-rafael-comac-_JM,"$25,950,000",San AndrÃ©s Cholula,San Rafael Comac,4325 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,
1411781007,puebla,terreno,https://terreno.metroscubicos.com/MLM-1411781007-terreno-en-chicxulub-chicxulub-pueblo-_JM,"$282,906",Progreso,Chicxulub,247 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1406855201,puebla,real,https://terreno.metroscubicos.com/MLM-1406855201-real-ceiba-maya-_JM,"$1,272",Chicxulub Pueblo,Chicxulub,300 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1400986857,puebla,terreno,https://terreno.metroscubicos.com/MLM-1400986857-terreno-en-venta-en-chicxulub-yucatan-lotes-residenciales-mi-_JM,"$312,898",Chicxulub Pueblo,Chicxulub,253 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1397695579,puebla,terreno,https://terreno.metroscubicos.com/MLM-1397695579-terreno-comercial-en-venta-remate-de-terreno-ideal-para-fracc-en-pueblo-magico-real-del-monte-_JM,"$12,942,755",Hidalgo,Mineral Del Monte,46159 m²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,
1397618279,puebla,terreno,https://terreno.metroscubicos.com/MLM-1397618279-terreno-comercial-en-venta-oportunidad-de-inersin-en-pueblo-magico-_JM,"$12,924,755",Pachuca De Soto,Minera Unidad,46159 m²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,
1397689163,puebla,terreno,https://terreno.metroscubicos.com/MLM-1397689163-terreno-comercial-en-venta-remato-terreno-en-el-pueblo-magico-de-real-del-monte--_JM,"$12,924,755",Mineral Del Monte,Mineral Del Monte,46159 m²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,
1394996271,puebla,lote,https://terreno.metroscubicos.com/MLM-1394996271-lote-en-venta-en-chicxulub-pueblo-chicxulub-gy-21-4246-_JM,"$157,500",YucatÃ¡n,Chicxulub Pueblo,250 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,
1394921892,puebla,lotes,https://terreno.metroscubicos.com/MLM-1394921892-lotes-en-venta-en-chicxulub-pueblo-chicxulub-gy-22-1263-_JM,"$240,000",YucatÃ¡n,Chicxulub Pueblo,250 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,
1394903977,puebla,terreno,https://terreno.metroscubicos.com/MLM-1394903977-terreno-en-venta-conkal-chicxulub-puerto-mt21-4246-_JM,"$157,500",Yucatán,Chicxulub Pueblo,250 m²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,
1394909618,puebla,terreno,https://terreno.metroscubicos.com/MLM-1394909618-terreno-en-venta-chicxulub-pueblo-chicxulub-ir-21-4246-_JM,"$157,500",YucatÃ¡n,Chicxulub Pueblo,250 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,
1393678438,puebla,terreno,https://terreno.metroscubicos.com/MLM-1393678438-terreno-en-venta-chicxulub-_JM,"$554,400",Chicxulub Pueblo,Chicxulub,280 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,
1389634939,puebla,inversion,https://terreno.metroscubicos.com/MLM-1389634939-inversion-en-desarrollo-habitacional-en-merida-yucatan-_JM,"$307,500",Chicxulub Pueblo,Chicxulub,300 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1348763597,puebla,terreno,https://terreno.metroscubicos.com/MLM-1348763597-terreno-pueblo-santa-clara-_JM,"$46,110",Dzidzantun,Santa Clara,290 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,,,
805451118,puebla,terreno,https://terreno.metroscubicos.com/MLM-805451118-terreno-pueblo-san-crisanto-_JM,"$3,500",SinanchÃ©,San Crisanto,360 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,,,
1361305285,puebla,bosques,https://terreno.metroscubicos.com/MLM-1361305285-bosques-de-valsequillo-puebla-_JM,"$59,400",Puebla,Valsequillo (Oasis),120 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1380527270,puebla,terreno,https://terreno.metroscubicos.com/MLM-1380527270-terreno-en-teziutlan-puebla-_JM,"$55,000,000",Teziutlan,Teziutlan Centro,165000 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,Regular,,,,
924418877,puebla,lote,https://terreno.metroscubicos.com/MLM-924418877-lote-ecoturistico-de-remate-en-buenavista-villla-turistica-zona-izta-popo-_JM,"$950,000",Huejotzingo,Buena Vista,864 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
927016191,puebla,venta,https://terreno.metroscubicos.com/MLM-927016191-venta-de-lote-de-200-metro-cuadrados-a-cinco-minutos-de-la-caseta-puebla-atlixco-_JM,"$1,200,000",San AndrÃ©s Cholula,Cacalotepec,200 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1335887565,puebla,en,https://terreno.metroscubicos.com/MLM-1335887565-en-venta-bonito-terreno-en-pueblo-nuevo-oaxaca-_JM,"$450,000",Oaxaca De JuÃ¡rez,Pueblo Nuevo,182 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
943299710,puebla,terreno,https://terreno.metroscubicos.com/MLM-943299710-terreno-en-venta-en-fraccionamiento-la-vista-country-club--_JM,"$21,000,000",San Andrés Cholula,Club De Golf Country Club La Vista,997 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1378862867,puebla,aprovecha,https://terreno.metroscubicos.com/MLM-1378862867-aprovecha-ahora-terreno-en-venta-con-excelente-ubicacion-al-pueblo-magico-tlayacapan-_JM,"$280,000",Yautepec,Vergeles de Oaxtepec,200 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,
931065606,puebla,hermosa,https://terreno.metroscubicos.com/MLM-931065606-hermosa-vista-de-una-playa-virgen-en-el-pueblo-de-la-gloria-_JM,"U$S79,981",Tomatlan,Tomatlan,615.24 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1358495751,puebla,terreno,https://terreno.metroscubicos.com/MLM-1358495751-terreno-cerca-de-chipilo-_JM,"$570,000",San Gregorio Atzompa,Chipilo De Francisco Javier Mina,114 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1358579297,puebla,vo,https://terreno.metroscubicos.com/MLM-1358579297-vo-para-cultivar-inmejorable-ubicacion-honey-puebla-_JM,$80,Puebla,Honey,115000 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
924384841,puebla,venta,https://terreno.metroscubicos.com/MLM-924384841-venta-de-terreno-630-m2-en-el-cluster-la-joya-campestre-haras-puebla-_JM,"$945,000",Amozoc,Campestre Haras,630 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1335904747,puebla,terreno,https://terreno.metroscubicos.com/MLM-1335904747-terreno-en-venta-en-fraccionamiento-buenavista-villa-turistica-_JM,"$990,000",Huejotzingo,Buena Vista,1111.89 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1347121426,puebla,venta,https://terreno.metroscubicos.com/MLM-1347121426-venta-de-terreno-en-lomas-de-angelopolis-gran-reserva-_JM,"$1,928,500",San AndrÃ©s Cholula,Reserva Territorial Atlixcayotl,203 mÂ²,,,,,,,,,,,,,,,,,,,,,Asfalto,,,,,,,
1361286306,puebla,lomas,https://terreno.metroscubicos.com/MLM-1361286306-lomas-de-gran-lago-valsequillo-puebla-_JM,"$81,600",Puebla,Valsequillo (Oasis),120 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1313102423,puebla,pueblo,https://terreno.metroscubicos.com/MLM-1313102423-pueblo-de-san-mateo-huexotla-terreno-venta-texcoco-de-mor-_JM,"$6,875,000",Texcoco,Texcoco De Mora Centro,3114 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1363218926,puebla,lotes,https://terreno.metroscubicos.com/MLM-1363218926-lotes-en-venta-en-conjunto-cerrado-de-san-pedro-cholula-_JM,"$630,000",San Pedro Cholula,Santa MarÃ­a Xixitla,95 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,
780851684,puebla,terrenos,https://terreno.metroscubicos.com/MLM-780851684-terrenos-de-inversion-premium-brisas-chicxulub-puerto-_JM,$450,Chicxulub Pueblo,Chicxulub,490 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1335824855,puebla,en,https://terreno.metroscubicos.com/MLM-1335824855-en-venta-hermoso-terreno-en-pueblo-nuevo-oaxaca-_JM,"$900,000",Oaxaca De JuÃ¡rez,Pueblo Nuevo,262 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
927039520,puebla,terreno,https://terreno.metroscubicos.com/MLM-927039520-terreno-pueblo-las-penitas-_JM,"$6,450,000",Veracruz,Cosamaloapan,42 ha,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,,,
924345960,puebla,venta,https://terreno.metroscubicos.com/MLM-924345960-venta-de-terreno-a-un-minuto-de-la-federal-a-atlixco-excelente-precio-_JM,"$1,046,100",San AndrÃ©s Cholula,San Francisco Acatepec,317 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1389564889,puebla,lotes,https://terreno.metroscubicos.com/MLM-1389564889-lotes-en-preventa-fracc-belmonte-2-cuautlancingo-_JM,"$539,528",Cuautlancingo,4 Caminos,90.46 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1329328134,puebla,oportunidad,https://terreno.metroscubicos.com/MLM-1329328134-oportunidad-para-desarrolladores-terreno-en-coyoacan-_JM,"$4,150,000",CoyoacÃ¡n,Pueblo La Candelaria,419 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1385564550,puebla,terreno,https://terreno.metroscubicos.com/MLM-1385564550-terreno-en-venta-san-ramon-4a-seccion-_JM,"$444,000",Puebla,San RamÃ³n 4a SecciÃ³n,148 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,
1381064470,puebla,terreno,https://terreno.metroscubicos.com/MLM-1381064470-terreno-en-venta-1253-m2-en-ayutla-puebla-izucar-de-matamoros-puebla-_JM,"$3,132,500",Izucar De Matamoros,Ayutla,1253 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1388580818,puebla,haras,https://terreno.metroscubicos.com/MLM-1388580818-haras-terrenos-en-venta-_JM,"$700,000",Puebla,Flor del Bosque,200.2 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1328057111,puebla,venta,https://terreno.metroscubicos.com/MLM-1328057111-venta-terrenos-buenavista-villas-turisticas-_JM,$500,Huejotzingo,Buenavista,1200 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
924386368,puebla,lotes,https://terreno.metroscubicos.com/MLM-924386368-lotes-en-venta-en-gran-reserva-en-lomas-de-angelopolis-puebla-_JM,"$3,281,850",San AndrÃ©s Cholula,Lomas de AngelÃ³polis,298 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1363179268,puebla,terreno,https://terreno.metroscubicos.com/MLM-1363179268-terreno-en-venta-en-santa-maria-tonantzintla-cholula-_JM,"$2,500,381",San AndrÃ©s Cholula,Santa MarÃ­a Tonantzintla,1316 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,
1340965111,puebla,se,https://terreno.metroscubicos.com/MLM-1340965111-se-vende-terreno-en-valsequillo-_JM,"$1,100,000",Puebla,Valsequillo (Oasis),1077 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
927036091,puebla,terreno,https://terreno.metroscubicos.com/MLM-927036091-terreno-reserva-territorial-atlixcayotl-_JM,"$577,500,000",Puebla,Reserva Territorial AtlixcÃ¡yotl,350000 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,,,
924366801,puebla,terreno,https://terreno.metroscubicos.com/MLM-924366801-terreno-en-venta-en-el-fraccionamiento-lomas-de-angelopolis-11-parque-san-jose-_JM,"$2,110,647",San AndrÃ©s Cholula,Lomas de AngelÃ³polis,201.014 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1387264388,puebla,terreno,https://terreno.metroscubicos.com/MLM-1387264388-terreno-en-venta-san-bernardino-tlaxcalancingo-cerca-angelopolis-caseta-atlixco-_JM,"$1,550,000",San AndrÃ©s Cholula,San Bernardino Tlaxcalancingo,455 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1363116205,puebla,venta,https://terreno.metroscubicos.com/MLM-1363116205-venta-de-terreno-en-parque-veneto-lomas-de-angelopolis-_JM,"$12,500",San AndrÃ©s Cholula,Lomas de AngelÃ³polis,1437 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,
927040250,puebla,terreno,https://terreno.metroscubicos.com/MLM-927040250-terreno-en-venta-19022-m2-zona-lomas-de-angelopolis-y-periferico-puebla-_JM,"$152,181,600",San AndrÃ©s Cholula,Lomas de AngelÃ³polis,19022.679 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
924359011,puebla,lotes,https://terreno.metroscubicos.com/MLM-924359011-lotes-en-venta-en-gran-reserva-en-lomas-de-angelopolis-puebla-_JM,"$2,916,210",San AndrÃ©s Cholula,Lomas de AngelÃ³polis,265 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
874146850,puebla,antares,https://terreno.metroscubicos.com/MLM-874146850-antares-residencial-lotes-_JM,"$765,000",San AndrÃ©s Cholula,Ex-Hacienda de Santa Teresa,90 mÂ²,,,,,,,,,,,,,,,,,,,,,Asfalto,6 m,15 m,,,,,
1385519956,puebla,terreno,https://terreno.metroscubicos.com/MLM-1385519956-terreno-en-venta-san-francisco-ocotlan-ocotlan-_JM,"$619,000",Coronango,San Francisco Ocotlan,216 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,
1355460844,puebla,venta,https://terreno.metroscubicos.com/MLM-1355460844-venta-de-lotes-campestres-en-valsequillo-_JM,"$120,000",Puebla,Valsequillo (Oasis),120 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
923600943,puebla,terreno,https://terreno.metroscubicos.com/MLM-923600943-terreno-en-venta-pueblo-dzitya-merida-yucatan-_JM,"$2,480,000",MÃ©rida,Dzitya,1550 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1393430232,puebla,terreno,https://terreno.metroscubicos.com/MLM-1393430232-terreno-en-venta-en-huejotzingo-puebla-_JM,"$1,500,000",Huejotzingo,Primero,1000 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,
1319606542,puebla,venta,https://terreno.metroscubicos.com/MLM-1319606542-venta-de-terreno-en-toscana-zona-sonata-con-proyecto-incluido-para-104-departamentos-_JM,"$60,000,000",San AndrÃ©s Cholula,La Isla Lomas de AngelÃ³polis,3905 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,,,
1391658846,puebla,terreno,https://terreno.metroscubicos.com/MLM-1391658846-terreno-en-venta-pueblo-tetela-del-monte-_JM,"$450,000",Cuernavaca,Tetela Del Monte,150 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,
1378935545,puebla,terreno,https://terreno.metroscubicos.com/MLM-1378935545-terreno-en-venta-lomas-de-angelopolis-oportunidad-terreno-en-lomas-de-angelopolis-puebla-mar-egeo-_JM,"$764,609",San AndrÃ©s Cholula,Lomas de AngelÃ³polis,120 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,
1363180645,puebla,lote,https://terreno.metroscubicos.com/MLM-1363180645-lote-para-inversion-lomas-de-angelopolis-estado-de-puebla-_JM,"$6,666",San AndrÃ©s Cholula,Lomas de AngelÃ³polis,200 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,
924390556,puebla,venta,https://terreno.metroscubicos.com/MLM-924390556-venta-de-terreno-en-el-fraccionamiento-lomas-de-angelopolis-ii-parque-lisboa-_JM,"$1,593,674",San AndrÃ©s Cholula,Lomas de AngelÃ³polis,192.001 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
797267042,puebla,terreno,https://terreno.metroscubicos.com/MLM-797267042-terreno-de-600m2-en-venta-en-terranova-lomas-de-angelopolis-_JM,"$7,000,000",San AndrÃ©s Cholula,Lomas de AngelÃ³polis,594 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
946641645,puebla,terreno,https://terreno.metroscubicos.com/MLM-946641645-terreno-en-colonia-nueva-alemania-_JM,"$1,260,000",Cuautlancingo,San Lorenzo Almecatla,300 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
927043278,puebla,terreno,https://terreno.metroscubicos.com/MLM-927043278-terreno-san-pedro-cholula-_JM,"$21,000,000",Puebla,San Pedro Cholula,3000 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,,,
1383161201,puebla,venta,https://terreno.metroscubicos.com/MLM-1383161201-venta-lote-120-m2-fracc-arboreto-cerca-forjadores-y-periferico-puebla-_JM,"$1,320,000",San AndrÃ©s Cholula,Barrio De JesÃºs,120 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1370341120,puebla,terreno,https://terreno.metroscubicos.com/MLM-1370341120-terreno-en-venta-en-mexicali-ejido-pueblacolonia-santa-fe-_JM,"U$S12,500",Mexicali,Puebla,280 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1363206173,puebla,lote,https://terreno.metroscubicos.com/MLM-1363206173-lote-para-inversion-lomas-de-angelopolis-_JM,"$6,354",San AndrÃ©s Cholula,Lomas de AngelÃ³polis,146 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,
1314465626,puebla,preventa,https://terreno.metroscubicos.com/MLM-1314465626-preventa-de-terrenos-a-unos-minutos-de-parque-loro-puebla-_JM,"$850,000",San AndrÃ©s Cholula,San Francisco Acatepec,120 mÂ²,,,,,,,,500 MXN,,,,,,,,,,,,,Asfalto,,,,,,,
1399970771,puebla,terreno,https://terreno.metroscubicos.com/MLM-1399970771-terreno-en-venta-arboledas-de-loma-bella-_JM,"$1,490,000",Puebla,Arboledas De Loma Bella,200 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,
1313843697,puebla,vendo,https://terreno.metroscubicos.com/MLM-1313843697-vendo-gran-propiedad-para-cualquier-proyecto-_JM,"$1,100",CÃ³rdoba,Pueblo de las Flores,6912 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,69 m,100 m,Regular,Perimetral,,,
1372172983,puebla,terreno,https://terreno.metroscubicos.com/MLM-1372172983-terreno-en-venta-en-iztapaluca-_JM,"$12,000,000",Ixtapaluca,Pueblo Nuevo,19078 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
926233852,puebla,1800,https://terreno.metroscubicos.com/MLM-926233852-1800-m-en-pueblo-de-frco-zarco-en-valle-de-guadalupe-_JM,"U$S69,000",Ensenada,Francisco Zarco,1800 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1362500668,puebla,terreno,https://terreno.metroscubicos.com/MLM-1362500668-terreno-para-construccion-de-descanso-cabana-_JM,"$237,500",Telchac Pueblo,Telchac,250 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1421625111,puebla,terreno,https://terreno.metroscubicos.com/MLM-1421625111-terreno-en-venta-en-nueva-alemania-cuautlancingo-_JM,"$400,000",Cuautlancingo,Nueva Alemania,90 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,
1410377871,puebla,terreno,https://terreno.metroscubicos.com/MLM-1410377871-terreno-en-venta-en-cumbres-residencial-cuanala-cholula-_JM,"$530,000",Puebla,San AndrÃ©s Cholula,90 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,,,
1380752493,puebla,venta,https://terreno.metroscubicos.com/MLM-1380752493-venta-de-terreno-en-residencial-punta-cascatta-lomas-de-angelopolis-_JM,"$1,632,632",San AndrÃ©s Cholula,Lomas de AngelÃ³polis,172 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,,
1365416067,puebla,terreno,https://terreno.metroscubicos.com/MLM-1365416067-terreno-en-lomas-de-angelopolis-2-cluster-vista-marques-_JM,"$1,904,210",San Andrés Cholula,Lomas de Angelópolis,173.11 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1408856910,puebla,terreno,https://terreno.metroscubicos.com/MLM-1408856910-terreno-en-venta-en-fraccionamiento-punta-del-sol-puebla-_JM,"$570,000",Puebla,Zaragoza,120 mÂ²,,,,,,,,0 MXN,,,,,,,,,,,,,Otro,,,,,,,
1358506732,puebla,terrenos,https://terreno.metroscubicos.com/MLM-1358506732-terrenos-residenciales-verana-chicxulub-pueblo-_JM,"$1,980",Chicxulub Pueblo,Chicxulub,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1308072320,puebla,terreno,https://terreno.metroscubicos.com/MLM-1308072320-terreno-regular-cerca-de-esteban-de-antunano-y-autopista-mexico-puebla-_JM,"$5,000,000",Puebla,Luz Obrera,975 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1308622033,puebla,venta,https://terreno.metroscubicos.com/MLM-1308622033-venta-terreno-parque-guanajuato-lomas-de-angelopolis-puebla-ter2267-pccg-_JM,"$1,831,590",Puebla,Angelopolis,203 mÂ²,,,,,,,,,,,,,,,,,,,,,Asfalto,9 m,20 m,Plano,Interno,,,
924399358,puebla,lote,https://terreno.metroscubicos.com/MLM-924399358-lote-en-venta-en-parque-nayarit-en-lomas-de-angelopolis-pue-_JM,"$1,402,500",San AndrÃ©s Cholula,Lomas de AngelÃ³polis,187 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
1399611520,puebla,venta,https://terreno.metroscubicos.com/MLM-1399611520-venta-de-terreno-bardeado-en-el-centro-de-san-martin-texmelucan-_JM,"$5,600,000",San MartÃ­n Texmelucan,Domingo Arenas,1147 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,,,
