ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Ambientes,Recámaras,Baños,Estacionamientos,Cantidad de pisos,Antigüedad,Cuota mensual de mantenimiento,Superficie construida,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Orientación,Bodegas,Tipo de propiedad,Departamentos por piso,Número de piso de la unidad,Disposición,Acceso,Metros de frente,Metros de fondo,DisposiciÃ³n del lote,Forma del terreno,OrientaciÃ³n,DisposiciÃ³n,Disposición del lote,Tipo de casa,NÃºmero de piso de la unidad,Tipo de departamento,Fecha de entrega,Huéspedes,Admite mascotas,Tipo de bodega,NÃºmero de oficinas,Altura,Superficie cubierta del casco,Número de oficinas,Plataformas para trailers
1339257359,guanajuato,casa,https://casa.metroscubicos.com/MLM-1339257359-casa-sola-en-venta-sierra-nogal-_JM,"$3,780,000",León,Sierra Nogal,180 m²,,3,4,,,0 años,,243 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322798889,guanajuato,casa,https://casa.metroscubicos.com/MLM-1322798889-casa-sola-en-venta-el-bosque-contry-club-_JM,"$19,500,000",LeÃ³n,Country Club Los Naranjos,1400 mÂ²,,,,,,,,780 mÂ²,4,5,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1399754043,guanajuato,casa,https://casa.metroscubicos.com/MLM-1399754043-casa-en-venta-residencial-soberna-1-recamara-pb-optimas-condiciones-jardin-cerca-a-escuelas-excelente-oportunidad-de-inversion-_JM,"$2,800,000",León,Residencial Soberna,160 m²,7,3,3,2,2,3 años,1000 MXN,176 m²,,,,Norte,1,Casa en condominio,,,,,,,,,,,,Casa,,,,,,,,,,,
1339829364,guanajuato,casa,https://casa.metroscubicos.com/MLM-1339829364-casa-sola-en-venta-jardines-del-campestre-_JM,"$8,200,000",León,Jardines Del Campestre,390 m²,,3,4,,,0 años,,441 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339270311,guanajuato,casa,https://casa.metroscubicos.com/MLM-1339270311-casa-sola-en-venta-barranca-del-refugio-_JM,"$3,950,000",LeÃ³n,Barranca del Refugio,160 mÂ²,,,,,,,,261 mÂ²,3,4,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1345677748,guanajuato,propiedad,https://casa.metroscubicos.com/MLM-1345677748-propiedad-en-zona-de-restaurantes-y-negocios-en-marfil-guanajuato-a-solo-600mts-del-auditorio-del-estado-centro-de-convenciones-y-a-500mts-del-la-ex-hda-san-gabriel-de-barrera-_JM,"U$S278,500",Guanajuato,Presa De Los Santos,306 m²,,3,2,2,3,0 años,0 MXN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1402066350,guanajuato,residencial,https://casa.metroscubicos.com/MLM-1402066350-residencial-del-moral-privada-detras-del-rincon-gaucho-zona-dorada-casa-en-venta-zona-norte-leon-gto-_JM,"$2,400,000",León,Residencial del Moral I,254 m²,,3,3,1,2,0 años,0 MXN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395530197,guanajuato,casa,https://casa.metroscubicos.com/MLM-1395530197-casa-lista-para-habitarse-arboledas-de-la-luz-3-recamaras-zona-norte-casa-en-venta-leon-guanajuato-_JM,"$1,112,000",León,Arboledas De La Luz,87 m²,,3,1,1,2,17 años,350 MXN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405873097,guanajuato,en,https://casa.metroscubicos.com/MLM-1405873097-en-venta-casa-ecologica-en-camino-a-alcocer-san-miguel-de-allende-_JM,"U$S226,000",San Miguel De Allende,Alcocer,1013 mÂ²,,,,,1,,,200 mÂ²,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1408684756,guanajuato,casa,https://casa.metroscubicos.com/MLM-1408684756-casa-sola-en-venta-el-mayorazgo-residencial-_JM,"$6,800,000",León,El Mayorazgo Residencial,500 m²,,3,6,,,0 años,,450 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393558892,guanajuato,casa,https://casa.metroscubicos.com/MLM-1393558892-casa-sola-en-venta-el-bosque-country-club-golf-_JM,"$17,000,000",LeÃ³n,Country Club Los Naranjos,1000 mÂ²,,,,,,,,760 mÂ²,4,6,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1391354794,guanajuato,casa,https://casa.metroscubicos.com/MLM-1391354794-casa-sola-en-venta-residencial-malanquin-club-de-golf-_JM,"U$S490,000",San Miguel De Allende,Club De Golf Malanquín,497 m²,,3,4,,,2 años,,332 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363212737,guanajuato,casa,https://casa.metroscubicos.com/MLM-1363212737-casa-sola-en-venta-san-isidro-_JM,"$2,190,000",León,San Isidro,160 m²,,3,3,,,0 años,,130 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358709687,guanajuato,casa,https://casa.metroscubicos.com/MLM-1358709687-casa-sola-en-venta-el-coecillo-_JM,"$1,999,000",León,El Coecillo,143 m²,,7,2,,,0 años,,280 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352430492,guanajuato,casa,https://casa.metroscubicos.com/MLM-1352430492-casa-sola-en-venta-lomas-del-sol-_JM,"$2,790,000",León,Lomas Del Sol,196 m²,,4,4,,,0 años,,227 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350792017,guanajuato,casa,https://casa.metroscubicos.com/MLM-1350792017-casa-sola-en-venta-bosques-del-refugio-_JM,"$7,900,000",León,Bosques Del Refugio,420 m²,,4,5,,,0 años,,435 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339257519,guanajuato,casa,https://casa.metroscubicos.com/MLM-1339257519-casa-sola-en-venta-la-campina-del-bosque-_JM,"$7,490,000",LeÃ³n,Bosques Del Campestre,400 mÂ²,,,,,,,,340 mÂ²,3,4,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1414618926,guanajuato,hermosa,https://casa.metroscubicos.com/MLM-1414618926-hermosa-casa-en-loma-verde-en-excelente-terreno-_JM,"$4,950,000",León,Loma Verde,900 m²,,3,3,,2,,,350 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350355568,guanajuato,casa,https://casa.metroscubicos.com/MLM-1350355568-casa-sola-en-venta-brisas-del-lago-_JM,"$1,370,000",León,Brisas del Lago,47 m²,,3,3,,,0 años,,137 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355484525,guanajuato,casa,https://casa.metroscubicos.com/MLM-1355484525-casa-sola-en-venta-prados-verdes-_JM,"$2,500,000",León,Prados Verdes,240 m²,,3,3,,,0 años,,193 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339859193,guanajuato,casa,https://casa.metroscubicos.com/MLM-1339859193-casa-sola-en-venta-el-molino-y-golf-condominio-xv-_JM,"$16,500,000",León,El Molino Residencial y Golf,632 m²,,4,5,,,0 años,,690 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349304291,guanajuato,casa,https://casa.metroscubicos.com/MLM-1349304291-casa-sola-en-venta-cumbres-del-campestre-_JM,"$11,000,000",León,Cumbres Del Campestre,1000 m²,,3,4,,,0 años,,350 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339884957,guanajuato,casa,https://casa.metroscubicos.com/MLM-1339884957-casa-sola-en-venta-alameda-diamante-_JM,"$2,288,000",León,Alameda Diamante,128 m²,,3,3,,,0 años,,176 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339264045,guanajuato,casa,https://casa.metroscubicos.com/MLM-1339264045-casa-sola-en-venta-el-mayorazgo-residencial-_JM,"$3,675,000",León,El Mayorazgo Residencial,190 m²,,3,3,,,0 años,,251 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339250866,guanajuato,casa,https://casa.metroscubicos.com/MLM-1339250866-casa-sola-en-venta-loma-verde-_JM,"$7,000,000",León,Loma Verde,1300 m²,,4,6,,,0 años,,500 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330607851,guanajuato,casa,https://casa.metroscubicos.com/MLM-1330607851-casa-sola-en-venta-residencial-punta-del-este-_JM,"$4,650,000",León,Residencial Punta del Este,260 m²,,3,4,,,0 años,,280 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358729035,guanajuato,casa,https://casa.metroscubicos.com/MLM-1358729035-casa-sola-en-venta-pedregal-del-carmen-_JM,"$11,000,000",León,Pedregal Del Carmen,1092 m²,,3,5,,,0 años,,650 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358574216,guanajuato,casa,https://casa.metroscubicos.com/MLM-1358574216-casa-sola-en-venta-el-bosque-country-club-_JM,"$43,000,000",León,Country Club Los Naranjos,1000 m²,,3,5,,,0 años,,2441 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343470436,guanajuato,casa,https://casa.metroscubicos.com/MLM-1343470436-casa-sola-en-venta-canada-del-refugio-_JM,"$10,450,000",LeÃ³n,CaÃ±ada Del Refugio,450 mÂ²,,,,,,,,580 mÂ²,4,7,2 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1339835320,guanajuato,casa,https://casa.metroscubicos.com/MLM-1339835320-casa-sola-en-venta-mayorca-residencial-_JM,"$3,400,000",León,El Mayorazgo Residencial,170 m²,,3,3,,,0 años,,220 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339237842,guanajuato,casa,https://casa.metroscubicos.com/MLM-1339237842-casa-sola-en-venta-canada-del-refugio-_JM,"$4,600,000",León,Cañada Del Refugio,436 m²,,3,4,,,0 años,,304 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330127311,guanajuato,casa,https://casa.metroscubicos.com/MLM-1330127311-casa-sola-en-venta-el-molino-residencial-y-golf-_JM,"$10,250,000",León,El Molino Residencial y Golf,475 m²,,3,5,,,0 años,,494 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327212149,guanajuato,casa,https://casa.metroscubicos.com/MLM-1327212149-casa-sola-en-venta-jardines-del-campestre-_JM,"$15,000,000",León,Jardines Del Campestre,571 m²,,3,4,,,0 años,,630 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350407464,guanajuato,casa,https://casa.metroscubicos.com/MLM-1350407464-casa-sola-en-venta-gran-jardin-_JM,"$4,500,000",León,Gran Jardín,300 m²,,3,3,,,0 años,,267 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346611791,guanajuato,casa,https://casa.metroscubicos.com/MLM-1346611791-casa-sola-en-venta-gran-jardin-_JM,"$4,500,000",León,Gran Jardín,300 m²,,3,3,,,0 años,,267 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339846462,guanajuato,casa,https://casa.metroscubicos.com/MLM-1339846462-casa-sola-en-venta-canada-del-refugio-_JM,"$5,550,000",LeÃ³n,CaÃ±ada Del Refugio,300 mÂ²,,,,,,,,330 mÂ²,3,3,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1339231429,guanajuato,casa,https://casa.metroscubicos.com/MLM-1339231429-casa-sola-en-venta-el-bosque-country-club-golf-_JM,"$30,000,000",LeÃ³n,Country Club Los Naranjos,1050 mÂ²,,,,,,,,782 mÂ²,3,4,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1339244448,guanajuato,casa,https://casa.metroscubicos.com/MLM-1339244448-casa-sola-en-venta-el-bosque-country-club-golf-_JM,"$19,500,000",LeÃ³n,Country Club Los Naranjos,1400 mÂ²,,,,,,,,780 mÂ²,4,5,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1322811836,guanajuato,casa,https://casa.metroscubicos.com/MLM-1322811836-casa-sola-en-venta-el-bosque-contry-club-_JM,"$29,990,000",LeÃ³n,Country Club Los Naranjos,1000 mÂ²,,,,,,,,1700 mÂ²,3,3,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1320995321,guanajuato,casa,https://casa.metroscubicos.com/MLM-1320995321-casa-sola-en-venta-lomas-de-gran-jardin-_JM,"$4,590,000",LeÃ³n,Lomas De Gran Jardin,300 mÂ²,,,,,,,,300 mÂ²,3,5,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1319847838,guanajuato,casa,https://casa.metroscubicos.com/MLM-1319847838-casa-sola-en-venta-balcones-del-campestre-_JM,"$21,000,000",León,Balcones Del Campestre,3000 m²,,3,3,,,0 años,,2000 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1313503525,guanajuato,casa,https://casa.metroscubicos.com/MLM-1313503525-casa-sola-en-venta-canada-del-refugio-_JM,"$6,248,000",LeÃ³n,CaÃ±ada Del Refugio,200 mÂ²,,,,,,,,246 mÂ²,3,4,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1399742104,guanajuato,casa,https://casa.metroscubicos.com/MLM-1399742104-casa-en-venta-3-recamaras-cada-una-con-bano-fracc-privado-zona-de-la-ibero-cerca-a-salida-a-puerto-interior-_JM,"$3,400,000",León,Sierra Nogal Residencial,160 m²,7,3,3,2,2,3 años,850 MXN,180 m²,,,,Norte,1,,,,,,,,,,,,,,,,,,,,,,,,
1356830437,guanajuato,casa,https://casa.metroscubicos.com/MLM-1356830437-casa-sola-en-venta-el-cielo-residencial-_JM,"$2,030,000",LeÃ³n,El Cielo Residencial,105 mÂ²,,,,,,,,139 mÂ²,3,4,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1339852956,guanajuato,casa,https://casa.metroscubicos.com/MLM-1339852956-casa-sola-en-venta-club-campestre-_JM,"$24,500,000",León,Club Campestre,506 m²,,4,8,,,0 años,,856 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404493855,guanajuato,casa,https://casa.metroscubicos.com/MLM-1404493855-casa-seminueva-e-impecable-zona-sur-fraccionamiento-privado-_JM,"$1,180,000",Guanajuato,León,106 m²,,3,2,1,2,2 años,0 MXN,,,,,Sur,,,,,,,,,,,,,,,,,,,,,,,,,
1350792016,guanajuato,casa,https://casa.metroscubicos.com/MLM-1350792016-casa-sola-en-venta-capittala-residencial-_JM,"$2,308,500",León,Industrial La Capilla,119 m²,,3,3,,,0 años,,132 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330659502,guanajuato,casa,https://casa.metroscubicos.com/MLM-1330659502-casa-sola-en-venta-canada-del-refugio-_JM,"$5,900,000",León,Cañada Del Refugio,340 m²,,3,4,,,0 años,,290 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1403505501,guanajuato,casa,https://casa.metroscubicos.com/MLM-1403505501-casa-sola-en-venta-el-mayorazgo-residencial-_JM,"$2,850,000",León,El Mayorazgo Residencial,162 m²,,3,4,,,1 años,,238 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1369343761,guanajuato,casa,https://casa.metroscubicos.com/MLM-1369343761-casa-sola-en-venta-el-bosque-country-club-golf-_JM,"$22,000,000",LeÃ³n,Country Club Los Naranjos,1200 mÂ²,,,,,,,,854 mÂ²,3,4,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1350824036,guanajuato,casa,https://casa.metroscubicos.com/MLM-1350824036-casa-sola-en-venta-bosques-del-refugio-_JM,"$7,900,000",LeÃ³n,Bosques Del Refugio,420 mÂ²,,,,,,,,435 mÂ²,4,5,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1342540407,guanajuato,casa,https://casa.metroscubicos.com/MLM-1342540407-casa-sola-en-venta-cumbres-del-campestre-_JM,"$9,980,000",LeÃ³n,Cumbres Del Campestre,828 mÂ²,,,,,,,,518 mÂ²,3,4,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1342182921,guanajuato,casa,https://casa.metroscubicos.com/MLM-1342182921-casa-sola-en-venta-canada-del-refugio-sur-_JM,"$8,990,000",LeÃ³n,CaÃ±ada Del Refugio,404 mÂ²,,,,,,,,560 mÂ²,4,6,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1340303301,guanajuato,casa,https://casa.metroscubicos.com/MLM-1340303301-casa-sola-en-venta-la-campina-del-bosque-_JM,"$7,200,000",León,Bosques Del Campestre,400 m²,,4,4,,,0 años,,428 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339897749,guanajuato,casa,https://casa.metroscubicos.com/MLM-1339897749-casa-sola-en-venta-jardines-del-campestre-_JM,"$9,500,000",León,Jardines Del Campestre,347 m²,,4,5,,,1 años,,430 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339257475,guanajuato,casa,https://casa.metroscubicos.com/MLM-1339257475-casa-sola-en-venta-lomas-de-comanjilla-_JM,"$3,500,000",León,Lomas De Comanjilla,800 m²,,3,5,,,0 años,,300 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891287573,guanajuato,preventa,https://casa.metroscubicos.com/MLM-891287573-preventa-casas-soto-ines-_JM,"$1,950,000",Salamanca,Soto Innes I,172 m²,6,3,2,2,,0 años,,139 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416965217,guanajuato,villas,https://casa.metroscubicos.com/MLM-1416965217-villas-de-irapuato-casa-en-venta-irapuato-gto-_JM,"$4,195,000",Irapuato,Villas De Irapuato,315 m²,10,5,3,3,,0 años,,290 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355890542,guanajuato,casa,https://casa.metroscubicos.com/MLM-1355890542-casa-sola-en-venta-el-cielo-residencial-_JM,"$2,030,000",LeÃ³n,El Cielo Residencial,105 mÂ²,,,,,,,,139 mÂ²,3,5,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1349269404,guanajuato,casa,https://casa.metroscubicos.com/MLM-1349269404-casa-sola-en-venta-cumbres-del-campestre-_JM,"$11,000,000",León,Cumbres Del Campestre,1000 m²,,3,4,,,0 años,,350 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339853003,guanajuato,casa,https://casa.metroscubicos.com/MLM-1339853003-casa-sola-en-venta-el-bosque-country-club-golf-_JM,"$19,000,000",LeÃ³n,Country Club Los Naranjos,1000 mÂ²,,,,,,,,721 mÂ²,3,5,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1339250870,guanajuato,casa,https://casa.metroscubicos.com/MLM-1339250870-casa-sola-en-venta-el-molino-y-golf-condominio-vi-_JM,"$19,000,000",León,El Molino Residencial y Golf,1000 m²,,3,5,,,0 años,,550 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339218791,guanajuato,casa,https://casa.metroscubicos.com/MLM-1339218791-casa-sola-en-venta-balcones-del-campestre-_JM,"$21,000,000",León,Balcones Del Campestre,3000 m²,,4,6,,,0 años,,2000 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319803861,guanajuato,casa,https://casa.metroscubicos.com/MLM-1319803861-casa-sola-en-venta-balcones-del-campestre-_JM,"$13,000,000",León,Balcones Del Campestre,2000 m²,,4,6,,,0 años,,890 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396636086,guanajuato,casa,https://casa.metroscubicos.com/MLM-1396636086-casa-sola-en-venta-bosques-del-refugio-_JM,"$6,200,000",LeÃ³n,Bosques Del Refugio,414 mÂ²,,,,,,,,330 mÂ²,3,4,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1339852961,guanajuato,casa,https://casa.metroscubicos.com/MLM-1339852961-casa-sola-en-venta-arbide-_JM,"$4,700,000",León,Arbide,319 m²,,3,5,,,0 años,,365 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960322995,guanajuato,en,https://casa.metroscubicos.com/MLM-960322995-en-venta-finca-con-jardin-y-alberca-en-salamanca-guanajuato-_JM,"$1,690,000",Salamanca,Colonia San Juan de Razos,1950 m²,2,,2,6,,7 años,,300 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410777098,guanajuato,casa,https://casa.metroscubicos.com/MLM-1410777098-casa-sola-en-venta-el-bosque-country-club-golf-_JM,"$18,500,000",LeÃ³n,Country Club Los Naranjos,1020 mÂ²,,,,,,,,1000 mÂ²,4,5,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1384065966,guanajuato,casa,https://casa.metroscubicos.com/MLM-1384065966-casa-sola-en-venta-cortijos-de-la-gloria-_JM,"$6,200,000",León,Cortijos de La Gloria,3600 m²,,4,4,,,0 años,,280 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367021133,guanajuato,casa,https://casa.metroscubicos.com/MLM-1367021133-casa-sola-en-venta-jardines-del-campestre-_JM,"$9,950,000",León,Jardines Del Campestre,390 m²,,4,5,,,0 años,,520 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339237991,guanajuato,casa,https://casa.metroscubicos.com/MLM-1339237991-casa-sola-en-venta-hacienda-del-campestre-_JM,"$3,700,000",León,Hacienda Del Campestre,160 m²,,3,4,,,0 años,,320 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1390366247,guanajuato,pmm,https://casa.metroscubicos.com/MLM-1390366247-pmm-oportunidad-de-inversion-cuenca-bajio-desarrollo-sustentable-en-san-miguel-de-allende-casa-mod-acueducto-en-desarrollo-privado-_JM,"$6,300,000",Guanajuato,San Miguel De Allende,,,,,,3,,,339 mÂ²,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350747140,guanajuato,casa,https://casa.metroscubicos.com/MLM-1350747140-casa-sola-en-venta-cumbres-del-campestre-_JM,"$11,000,000",LeÃ³n,Cumbres Del Campestre,1000 mÂ²,,,,,,,,350 mÂ²,3,4,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1398533475,guanajuato,encantadora,https://casa.metroscubicos.com/MLM-1398533475-encantadora-propiedad-en-san-miguel-de-allende-con-casa-y-d-_JM,"$11,900,012",San Miguel De Allende,Otra Colonia,752 m²,11,5,4,5,,0 años,,416 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415586008,guanajuato,casa,https://casa.metroscubicos.com/MLM-1415586008-casa-sola-en-venta-la-foresta-_JM,"$1,653,000",León,La Foresta,81 m²,,3,4,,,1 años,,120 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343285788,guanajuato,casa,https://casa.metroscubicos.com/MLM-1343285788-casa-sola-en-venta-loma-real-_JM,"$1,580,000",León,Loma Real,90 m²,,3,3,,,0 años,,130 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322837666,guanajuato,casa,https://casa.metroscubicos.com/MLM-1322837666-casa-sola-en-venta-el-molino-residencial-y-golf-_JM,"$19,000,000",Guanajuato,El Molino Residencial y Golf,1000 m²,,3,5,,,0 años,,550 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339897781,guanajuato,casa,https://casa.metroscubicos.com/MLM-1339897781-casa-sola-en-venta-pijiji-_JM,"$2,300,000",Guanajuato,Silao,1400 mÂ²,,,,,,,,250 mÂ²,2,3,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1358561491,guanajuato,casa,https://casa.metroscubicos.com/MLM-1358561491-casa-sola-en-venta-los-murales-_JM,"$1,600,000",León,Los Murales,100 m²,,3,3,,,0 años,,132 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1390144322,guanajuato,casa,https://casa.metroscubicos.com/MLM-1390144322-casa-sola-en-venta-el-mayorazgo-residencial-_JM,"$3,100,000",León,El Mayorazgo Residencial,161 m²,,3,3,,,0 años,,220 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356836952,guanajuato,casa,https://casa.metroscubicos.com/MLM-1356836952-casa-sola-en-venta-la-yesca-_JM,"$2,430,000",León,La Yesca,108 m²,,3,3,,,0 años,,105 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352479784,guanajuato,casa,https://casa.metroscubicos.com/MLM-1352479784-casa-sola-en-venta-andrade-_JM,"$7,500,000",León,Andrade,685 m²,,4,4,,,0 años,,489 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339897776,guanajuato,casa,https://casa.metroscubicos.com/MLM-1339897776-casa-sola-en-venta-el-cielo-ii-_JM,"$2,680,000",León,El Cielo Residencial,164 m²,,3,3,,,0 años,,187 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333915839,guanajuato,jardines,https://casa.metroscubicos.com/MLM-1333915839-jardines-de-irapuato-majestuosa-residencia-con-hermosas-te-_JM,"$13,150,000",Irapuato,Jardines De Irapuato,1208 m²,9,4,3,2,,41 años,,600 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395623824,guanajuato,casa,https://casa.metroscubicos.com/MLM-1395623824-casa-nueva-de-lujo-en-venta-en-leon-gto-_JM,"$30,000,000",LeÃ³n,Gran JardÃ­n,1025 mÂ²,10,,,10,,,,1478 mÂ²,5,5,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1353457536,guanajuato,casa,https://casa.metroscubicos.com/MLM-1353457536-casa-sola-en-venta-jardines-de-santa-julia-_JM,"$1,250,000",León,Jardines De Santa Julia,85 m²,,2,3,,,0 años,,134 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342189135,guanajuato,casa,https://casa.metroscubicos.com/MLM-1342189135-casa-sola-en-venta-porta-fontana-_JM,"$4,850,000",León,Porta Fontana,300 m²,,3,5,,,0 años,,320 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339903144,guanajuato,casa,https://casa.metroscubicos.com/MLM-1339903144-casa-sola-en-venta-pedregal-del-carmen-_JM,"$16,700,000",León,Pedregal Del Carmen,750 m²,,3,6,,,0 años,,600 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426084252,guanajuato,casa,https://casa.metroscubicos.com/MLM-1426084252-casa-en-venta-en-las-joyas-leon-gto-_JM,"$759,000",León,Residencial San Pedro,68 m²,,2,2,1,2,0 años,500 MXN,70 m²,,,,Norte,,,,,,,,,,,,,,,,,,,,,,,,,
1399307297,guanajuato,casa,https://casa.metroscubicos.com/MLM-1399307297-casa-en-venta-leon-guanajuato-_JM,"$1,349,000",León,El Rosario,100 m²,,3,3,2,2,0 años,600 MXN,92 m²,,,,Poniente,,,,,,,,,,,,,,,,,,,,,,,,,
1339205960,guanajuato,casa,https://casa.metroscubicos.com/MLM-1339205960-casa-sola-en-venta-el-molino-lomas-ii-_JM,"$4,500,000",LeÃ³n,Lomas De Los Olivos,230 mÂ²,,,,,,,,253 mÂ²,3,3,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,
1326348494,guanajuato,casa,https://casa.metroscubicos.com/MLM-1326348494-casa-sola-en-venta-sierra-nogal-_JM,"$3,780,000",León,Sierra Nogal,180 m²,,3,4,,,0 años,,243 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1389719264,guanajuato,casa,https://casa.metroscubicos.com/MLM-1389719264-casa-sola-en-venta-cumbres-de-san-miguel-_JM,"$3,500,000",San Miguel De Allende,San Miguel Tres Cruces,240 m²,,3,4,,,0 años,,142 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343474745,guanajuato,casa,https://casa.metroscubicos.com/MLM-1343474745-casa-sola-en-venta-el-mayorazgo-residencial-_JM,"$3,244,000",León,El Mayorazgo Residencial,161 m²,,3,4,,,1 años,,201 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316347854,guanajuato,casa,https://casa.metroscubicos.com/MLM-1316347854-casa-sola-en-venta-balcones-del-campestre-_JM,"$10,000,000",León,Balcones Del Campestre,1100 m²,,3,5,,,0 años,,700 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
