ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Recámaras,Baños,Estacionamientos,Orientación,Antigüedad,Ambientes,Bodegas,Cantidad de pisos,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,OrientaciÃ³n,AntigÃ¼edad,Tipo de casa,Tipo de propiedad,Departamentos por piso,Número de piso de la unidad,Disposición,NÃºmero de piso de la unidad,Acceso,Metros de frente,Metros de fondo,Forma del terreno,Disposición del lote,DisposiciÃ³n del lote,DisposiciÃ³n
1409546126,sinaloa,departamento,https://departamento.metroscubicos.com/MLM-1409546126-departamento-en-venta-en-tierra-blanca-en-culiacan-_JM,"$1,997,089",Culiacán,Tierra Blanca,77 m²,77 m²,2,2,1,,0 años,,1,5,,,,,,,,,,,,,,,,,,
1403065703,sinaloa,hurban,https://departamento.metroscubicos.com/MLM-1403065703-hurban-vende-departamento-en-nuevo-altata-en-culiacan-_JM,"$1,899,732",Culiacán,Carrretera Navolato Km. 6 Al 13,72 m²,72 m²,2,1,2,,0 años,4,,,,,,,,,,,,,,,,,,,,
1388294076,sinaloa,departamento,https://departamento.metroscubicos.com/MLM-1388294076-departamento-en-venta-en-torre-triana-_JM,"$4,100,000",Mazatlán,Torremolinos,,153 m²,2,2,1,,,,,,,,,,,,,,,,,,,,,,,
1356571788,sinaloa,departamentos,https://departamento.metroscubicos.com/MLM-1356571788-departamentos-en-venta-en-marina-mazatlan-mazatlan-_JM,"$3,344,465",MazatlÃ¡n,Marina MazatlÃ¡n,84 mÂ²,84 mÂ²,,,,,,,,,,2,2,,,,,,,,,,,,,,,
1399532917,sinaloa,departamentos,https://departamento.metroscubicos.com/MLM-1399532917-departamentos-portovera-1-y-2-planta-_JM,"$1,544,000",Mazatlán,Real Del Valle,62 m²,62 m²,2,2,1,,0 años,4,,,,,,,,,,,,,,,,,,,,
930024814,sinaloa,venta,https://departamento.metroscubicos.com/MLM-930024814-venta-departamento-2-punta-delfin-_JM,"$3,170,000",MazatlÃ¡n,Cerritos Resort,,120 mÂ²,,,2,,,,,,,2,2,,,,,,,,,,,,,,,
1308622971,sinaloa,modelo,https://departamento.metroscubicos.com/MLM-1308622971-modelo-nikau-302-torre-oriente-_JM,"$2,535,300",Sinaloa,Mazatlán,93 m²,93 m²,2,2,1,,0 años,,,,,,,,,,,,,,,,,,,,,
1390667364,sinaloa,departamento,https://departamento.metroscubicos.com/MLM-1390667364-departamento-en-venta-fracc-playa-sur-_JM,"$2,470,000",Mazatlán,Playa Sur,,92 m²,2,2,,,0 años,,,,,,,,,,,,,,,,,,,,,
857463925,sinaloa,departamento,https://departamento.metroscubicos.com/MLM-857463925-departamento-en-venta-alameda-_JM,"$2,629,600",Mazatlán,Alameda,,125 m²,3,2,,,0 años,,,,,,,,,,,,,,,,,,,,,
1388313754,sinaloa,departamento,https://departamento.metroscubicos.com/MLM-1388313754-departamento-en-venta-en-alameda-_JM,"$2,629,600",Mazatlán,Alameda,,125 m²,3,2,,,,,,,,,,,,,,,,,,,,,,,,
1390641605,sinaloa,departamento,https://departamento.metroscubicos.com/MLM-1390641605-departamento-en-venta-ave-perez-escobosa-_JM,"$2,150,000",MazatlÃ¡n,Primavera,,90 mÂ²,,,,,,,,,,2,2,,1 aÃ±os,,,,,,,,,,,,,
1390144669,sinaloa,departamento,https://departamento.metroscubicos.com/MLM-1390144669-departamento-en-venta-torre-triana-_JM,"$4,100,000",Mazatlán,Torremolinos,,153 m²,2,3,,,0 años,,,,,,,,,,,,,,,,,,,,,
1388293886,sinaloa,departamento,https://departamento.metroscubicos.com/MLM-1388293886-departamento-en-venta-en-loma-linda-_JM,"$5,445,000",Mazatlán,Loma Linda,96 m²,259 m²,2,2,,,,,,,,,,,,,,,,,,,,,,,,
1308584014,sinaloa,modelo,https://departamento.metroscubicos.com/MLM-1308584014-modelo-sabal-304-torre-oriente-_JM,"$3,456,000",Mazatlán,El Venadillo,128 m²,128 m²,2,2,1,,0 años,,,,,,,,,,,,,,,,,,,,,
1388280733,sinaloa,departamento,https://departamento.metroscubicos.com/MLM-1388280733-departamento-en-venta-en-alameda-_JM,"$2,093,100",Mazatlán,Alameda,,99 m²,2,2,,,,,,,,,,,,,,,,,,,,,,,,
1388307213,sinaloa,departamento,https://departamento.metroscubicos.com/MLM-1388307213-departamento-en-venta-en-alameda-_JM,"$2,248,500",Mazatlán,Alameda,,107 m²,2,2,,,,,,,,,,,,,,,,,,,,,,,,
857463938,sinaloa,departamento,https://departamento.metroscubicos.com/MLM-857463938-departamento-en-venta-alameda-_JM,"$2,093,100",Mazatlán,Alameda,,99 m²,2,2,,,0 años,,,,,,,,,,,,,,,,,,,,,
857457565,sinaloa,departamento,https://departamento.metroscubicos.com/MLM-857457565-departamento-en-venta-alameda-_JM,"$2,248,500",Mazatlán,Alameda,,107 m²,2,2,,,0 años,,,,,,,,,,,,,,,,,,,,,
930460409,sinaloa,venta,https://departamento.metroscubicos.com/MLM-930460409-venta-departamento-2-fracc-sabalo-country-_JM,"$2,187,983",MazatlÃ¡n,SÃ¡balo Country Club,,90 mÂ²,,,1,,,,,,,2,2,,,,,,,,,,,,,,,
930435549,sinaloa,venta,https://departamento.metroscubicos.com/MLM-930435549-venta-departamento-2-las-gaviotas-_JM,"$2,350,000",Mazatlán,Las Gaviotas,,75 m²,2,2,1,,,,,,,,,,,,,,,,,,,,,,,
930463982,sinaloa,venta,https://departamento.metroscubicos.com/MLM-930463982-venta-departamento-2-el-dorado-_JM,"$2,150,000",Mazatlán,El Dorado,,75 m²,2,2,1,,,,,,,,,,,,,,,,,,,,,,,
1389235619,sinaloa,er,https://departamento.metroscubicos.com/MLM-1389235619-er-depto-en-corcega-_JM,"$700,000",Culiacán,Culiacán (Culiacán),80 m²,120 m²,2,1,1,,,,,,,,,,,,,,,,,,,,,,,
930447121,sinaloa,venta,https://departamento.metroscubicos.com/MLM-930447121-venta-departamento-3-sabalo-country-club-_JM,"$1,990,000",MazatlÃ¡n,SÃ¡balo Country Club,,85 mÂ²,,,1,,,,,,,3,2,,,,,,,,,,,,,,,
1423865327,sinaloa,venta,https://departamento.metroscubicos.com/MLM-1423865327-venta-departamento-amueblado-bacurimi-_JM,"$1,150,000",Culiacán,Bacurimi,80 m²,76.72 m²,2,2,1,,,,,,,,,,,,,,,,,,,,,,,
1416475182,sinaloa,condominio,https://departamento.metroscubicos.com/MLM-1416475182-condominio-en-malecon-vista-al-mar-akoya-sky-living-_JM,"$5,442,351",Mazatlán,Telleria,112 m²,104 m²,2,2,1,,0 años,,,30,,,,,,,,5,,Frente,,,,,,,,
1401687453,sinaloa,departamento,https://departamento.metroscubicos.com/MLM-1401687453-departamento-usa-tu-credito-infonavit-_JM,"$479,000",Culiacán,Prados Del Sol,55 m²,55 m²,2,1,1,,0 años,,,,,,,,,,,,,,,,,,,,,
1401885730,sinaloa,departamento,https://departamento.metroscubicos.com/MLM-1401885730-departamento-en-venta-litoral-ocean-condos-_JM,"$6,632,000",Mazatlán,Los Pinos,134 m²,,2,2,1,Sur,,,,11,3000 MXN,,,,,,,,5,Frente,,,,,,,,
1424618088,sinaloa,terreno,https://terreno.metroscubicos.com/MLM-1424618088-terreno-con-excelente-ubicacion-en-urbivillas-_JM,"$1,000,000",MazatlÃ¡n,Urbivilla del Real,646 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,
1424717863,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1424717863-santorini-residencial-lote-16-mzn-4-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425723189,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425723189-santorini-residencial-lote-33-mzn-5-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425761661,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425761661-santorini-residencial-lote-31-mzn-5-h-21251-m2-_JM,"$669,406",Sinaloa,MazatlÃ¡n,213 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425555754,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425555754-santorini-residencial-lote-5-mzn-5-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1424878013,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1424878013-santorini-residencial-lote-2-mzn-5-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1424734309,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1424734309-santorini-residencial-lote-5-mz-4-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1424629258,sinaloa,terreno,https://terreno.metroscubicos.com/MLM-1424629258-terreno-en-venta-fraccionamiento-puerta-al-mar-_JM,"$3,595,000",MazatlÃ¡n,Puerta al Mar,437 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,
1423406226,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1423406226-santorini-residencial-lote-28-mzn-2-h-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1426682321,sinaloa,terreno,https://terreno.metroscubicos.com/MLM-1426682321-terreno-en-venta-citadel-residencial-ecologico-_JM,"$674,000",MazatlÃ¡n,Libertad De ExpresiÃ³n,136 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,
1426661554,sinaloa,terreno,https://terreno.metroscubicos.com/MLM-1426661554-terreno-en-venta-citadel-residencial-ecologico-_JM,"$674,000",MazatlÃ¡n,Libertad De ExpresiÃ³n,136 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,,
1425756930,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425756930-santorini-residencial-lote-50-mzn-5-h-75x16-120-m2-_JM,"$378,000",Sinaloa,MazatlÃ¡n,120 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425743768,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425743768-santorini-residencial-lote-49-mzn-5-h-75x16-120-m2-_JM,"$378,000",Sinaloa,MazatlÃ¡n,120 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425769730,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425769730-santorini-residencial-lote-48-mzn-5-h-75x16-120-m2-_JM,"$378,000",Sinaloa,MazatlÃ¡n,120 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425763138,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425763138-santorini-residencial-lote-47-mzn-5-h-75x16-120-m2-_JM,"$378,000",Sinaloa,MazatlÃ¡n,120 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425769648,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425769648-santorini-residencial-lote-46-mzn-5-h-75x16-120-m2-_JM,"$378,000",Sinaloa,MazatlÃ¡n,120 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425750180,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425750180-santorini-residencial-lote-45-75x16-120-m2-_JM,"$378,000",Sinaloa,MazatlÃ¡n,120 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425750179,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425750179-santorini-residencial-lote-44-mzn-5-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425762984,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425762984-santorini-residencial-lote-43-mzn-5-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425762983,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425762983-santorini-residencial-lote-42-mzn-5-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425743597,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425743597-santorini-residencial-lote-41-mzn-5-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425769398,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425769398-santorini-residencial-lote-40-mzn-5-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425782386,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425782386-santorini-residencial-lote-39-mzn-5-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425724010,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425724010-santorini-residencial-lote-38-mzn-5-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425723867,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425723867-santorini-residencial-lote-37-mzn-5-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425762689,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425762689-santorini-residencial-lote-36-mzn-5-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425736636,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425736636-santorini-residencial-lote-35-mzn-5-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425755587,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425755587-santorini-residencial-lote-34-mzn-5-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425742349,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425742349-santorini-residencial-lote-32-mzn-5-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425571854,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425571854-santorini-residencial-lote-30-mzn-5-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425760587,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425760587-santorini-residencial-lote-29-mzn-5-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425519962,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425519962-santorini-residencial-lote-28-mzn-5-h-13920-m2-_JM,"$438,480",Sinaloa,MazatlÃ¡n,139 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425537924,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425537924-santorini-residencial-lote-11-mzn-5-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425520474,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425520474-santorini-residencial-lote-21-mzn-5-h-75x16-120-m2-_JM,"$378,000",Sinaloa,MazatlÃ¡n,120 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425513641,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425513641-santorini-residencial-lote-20-mzn-5-h-75x16-120-m2-_JM,"$378,000",Sinaloa,MazatlÃ¡n,120 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425526548,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425526548-santorini-residencial-lote-19-mzn-5-h-75x16-120-m2-_JM,"$378,000",Sinaloa,MazatlÃ¡n,120 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425480454,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425480454-santorini-residencial-lote-18-mzn-5-h-75x16-120-m2-_JM,"$378,000",Sinaloa,MazatlÃ¡n,120 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425461137,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425461137-santorini-residencial-lote-17-mzn-5-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425480271,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425480271-santorini-residencial-lote-16-mzn-5-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425435005,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425435005-santorini-residencial-lote-15-mzn-5-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425428573,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425428573-santorini-residencial-lote-14-mzn-5-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425434801,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425434801-santorini-residencial-lote-13-mzn-5-h-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425460747,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425460747-santorini-residencial-lote-12-mzn-5-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425419624,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425419624-santorini-residencial-lote-10-mzn-5-h-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425464870,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425464870-santorini-residencial-lote-9-mzn-5-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425458390,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425458390-santorini-residencial-lote-8-mzn-5-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425451551,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425451551-santorini-residencial-lote-7-mzn-5-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425451358,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425451358-santorini-residencial-lote-6-mzn-5-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425041853,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425041853-santorini-residencial-lote-31-mzn-4-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425015024,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425015024-santorini-residencial-lote-26-mzn-75x16-120-m2-_JM,"$378,000",Sinaloa,MazatlÃ¡n,120 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1425073010,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1425073010-santorini-residencial-lote-25-mzn-4-h-75x16-120-m2-_JM,"$378,000",Sinaloa,MazatlÃ¡n,120 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1424853957,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1424853957-santorini-residencial-lote-4-mzn-5-h-14895-m2-_JM,"$469,192",Sinaloa,MazatlÃ¡n,149 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1424866326,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1424866326-santorini-residencial-lote-1-mzn-5-h-12107-m2-_JM,"$381,370",Sinaloa,MazatlÃ¡n,121 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1424834550,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1424834550-santorini-residencial-lote-36-mzn-4-h-12198-m2-_JM,"$384,237",Sinaloa,MazatlÃ¡n,122 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1424847105,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1424847105-santorini-residencial-lote-35-mzn-4-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1424823236,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1424823236-santorini-residencial-lote-34-mzn-4-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1424877686,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1424877686-santorini-residencial-lote-33-mzn-4-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1424834437,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1424834437-santorini-residencial-lote-32-mzn-4-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1424866050,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1424866050-santorini-residencial-lote-30-mzn-4-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1424823193,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1424823193-santorini-residencial-lote-29-mzn-4-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1424884004,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1424884004-santorini-residencial-lote-28-mzn-4-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1424871083,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1424871083-santorini-residencial-lote-27-mzn-4-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1424883556,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1424883556-santorini-residencial-lote-24-mzn-4-h-75x16-120-m2-_JM,"$378,000",Sinaloa,MazatlÃ¡n,120 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1424852790,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1424852790-santorini-residencial-lote-23-mzn-4-h-75x16-120-m2-_JM,"$378,000",Sinaloa,MazatlÃ¡n,120 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1424771921,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1424771921-santorini-residencial-lote-14-mzn-4-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1424718401,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1424718401-santorini-residencial-lote-19-mzn-4-h-24080-m2-_JM,"$758,520",Sinaloa,MazatlÃ¡n,241 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1424754969,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1424754969-santorini-residencial-lote-18-mzn-4-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1424749830,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1424749830-santorini-residencial-lote-17-mzn-4-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1424723830,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1424723830-santorini-residencial-lote-15-mzn-4-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1424743110,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1424743110-santorini-residencial-lote-55-mzn-1-hab-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1424742894,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1424742894-santorini-residencial-lote-13-mzn-4-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1424760855,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1424760855-santorini-residencial-lote-12-mzn-4-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1424710774,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1424710774-santorini-residencial-lote-11-mzn-4-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1424736238,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1424736238-santorini-residencial-lote-10-mzn-4-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1424694259,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1424694259-santorini-residencial-lote-9-mzn-4-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1424703901,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1424703901-santorini-residencial-lote-8-mzn-4-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
1424715934,sinaloa,santorini,https://terreno.metroscubicos.com/MLM-1424715934-santorini-residencial-lote-7-mzn-4-h-7x16-112-m2-_JM,"$352,800",Sinaloa,MazatlÃ¡n,112 mÂ²,,,,,,,,,,,,,,,,,,,,,Tierra,,,,,,
