ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Ambientes,Recámaras,Baños,Estacionamientos,Tipo de casa,Antigüedad,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,Bodegas,AntigÃ¼edad,OrientaciÃ³n,Orientación,Cantidad de pisos,Tipo de propiedad,Tipo de departamento,Disposición,Departamentos por piso,Número de piso de la unidad,Acceso,Metros de frente,Metros de fondo,Forma del terreno,DisposiciÃ³n del lote,Disposición del lote,NÃºmero de piso de la unidad,DisposiciÃ³n,Baños por piso,Número de oficinas,Oficinas por piso,Admite mascotas,Tipo de bodega,Altura,Plataformas para trailers,Soporte de piso,Huéspedes,Camas,Estadía mínima (noches),Horario check in,Horario check out,NÃºmero de oficinas
1423095300,querétaro,casa,https://casa.metroscubicos.com/MLM-1423095300-casa-en-venta-juriquilla-queretaro-san-isidro-con-alberca-y-roof-garden-vigilancia-247-ziburua-renteria-_JM,"$3,480,750",Querétaro,Querétaro,128 m²,213 m²,,3,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423749029,querétaro,casa,https://casa.metroscubicos.com/MLM-1423749029-casa-en-privada-con-alberca-y-roof-garden-en-venta-en-juriquilla-_JM,"$4,350,000",Querétaro,Juriquilla Santa Fe,160 m²,250 m²,,4,3,,,7 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425948774,querétaro,casa,https://casa.metroscubicos.com/MLM-1425948774-casa-en-tejeda-queretaro-en-venta-_JM,"$2,950,000",Corregidora,Tejeda,200 m²,240 m²,6,3,2,3,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425994374,querétaro,preciosa,https://casa.metroscubicos.com/MLM-1425994374-preciosa-residencia-venta-centrica-equipada-alberca-milenio-_JM,"$9,850,000",Querétaro,Milenio III,400 m²,700 m²,13,5,5,3,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425330589,querétaro,venta,https://casa.metroscubicos.com/MLM-1425330589-venta-en-residencial-venta-en-259000000-construccion-160m2-terreno-150m2-el-pueblito-corregidora-qro-_JM,"$2,590,000",Corregidora,La Negreta,150 m²,160 m²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424087746,querétaro,casas,https://casa.metroscubicos.com/MLM-1424087746-casas-en-venta-en-zakia-cerca-de-plaza-paseo-queretaro-y-universidad-anahuac-_JM,"$2,434,756",El Marqués,Zákia,112 m²,109 m²,,3,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423036914,querétaro,casa,https://casa.metroscubicos.com/MLM-1423036914-casa-en-venta-juriquilla-queretaro-san-isidro-con-alberca-y-vigilancia-247-ziburua-san-sebastian-roof-garden-_JM,"$3,646,500",Querétaro,Querétaro,154 m²,213 m²,,3,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423412886,querétaro,casa,https://casa.metroscubicos.com/MLM-1423412886-casa-en-venta-canadas-del-arroyo-_JM,"$3,600,000",Corregidora,Arroyo Hondo,217 mÂ²,199 mÂ²,7,,,2,,,,3,3,,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425987871,querétaro,casa,https://casa.metroscubicos.com/MLM-1425987871-casa-venta-privada-lucepolis-centrica-fraccionamiento-mileni-_JM,"$3,920,000",QuerÃ©taro,Milenio III,200 mÂ²,220 mÂ²,7,,,3,,,,3,3,,6 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423387580,querétaro,preciosa,https://casa.metroscubicos.com/MLM-1423387580-preciosa-casa-en-venta-arco-de-piedra-queretaro-_JM,"$8,900,000",Querétaro,El Salitre,268 m²,315 m²,8,3,4,3,,2 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423445152,querétaro,casa,https://casa.metroscubicos.com/MLM-1423445152-casa-en-venta-zibata-queretaro-_JM,"$4,760,000",El Marqués,Zibata,176 m²,265 m²,7,3,3,2,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424709472,querétaro,casa,https://casa.metroscubicos.com/MLM-1424709472-casa-venta-lucepolis-milenio-queretaro-_JM,"$3,199,900",Querétaro,Milenio III,130 m²,176 m²,6,3,2,3,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425961747,querétaro,casa,https://casa.metroscubicos.com/MLM-1425961747-casa-venta-nueva-fraccion-el-mirador-centrica-vista-roof-gar-_JM,"$2,950,000",El MarquÃ©s,El Mirador,128 mÂ²,189 mÂ²,8,,,2,,,,4,4,,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425967947,querétaro,moderna,https://casa.metroscubicos.com/MLM-1425967947-moderna-y-lujosa-casa-en-venta-en-altozano-ig-_JM,"$5,190,000",QuerÃ©taro,QuerÃ©taro,198 mÂ²,291 mÂ²,,,,3,,,,4,4,,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425568537,querétaro,preciosa,https://casa.metroscubicos.com/MLM-1425568537-preciosa-residencia-en-huertas-el-carmen-una-planta-alberc-_JM,"$9,200,000",Corregidora,Huertas El Carmen,813 m²,319 m²,6,3,2,6,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425555728,querétaro,hermosa,https://casa.metroscubicos.com/MLM-1425555728-hermosa-residencia-en-huertas-el-carmen-una-planta-alberca-_JM,"$9,200,000",Corregidora,Huertas El Carmen,812 m²,318 m²,6,3,2,6,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425065433,querétaro,pedregal,https://casa.metroscubicos.com/MLM-1425065433-pedregal-de-shoenstatt-casa-de-segunda-mano-en-venta-de-200-mts2-_JM,"$3,200,000",Querétaro,Corregidora,128 m²,200 m²,,4,4,2,,5 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423387022,querétaro,casa,https://casa.metroscubicos.com/MLM-1423387022-casa-en-venta-con-recamara-en-planta-baja-y-roof-garden-_JM,"$4,737,000",El Marqués,Zibata,180 m²,293 m²,10,4,5,2,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423447674,querétaro,casa,https://casa.metroscubicos.com/MLM-1423447674-casa-en-venta-centro-de-san-juan-del-rio-_JM,"$3,500,000",San Juan Del Río,Centro,152 m²,195 m²,7,3,3,1,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424732906,querétaro,casa,https://casa.metroscubicos.com/MLM-1424732906-casa-en-venta-lomas-de-juriquilla-_JM,"$5,600,000",Querétaro,Juriquilla,250 m²,286 m²,7,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423406806,querétaro,casa,https://casa.metroscubicos.com/MLM-1423406806-casa-en-venta-en-lucepolis-qro-_JM,"$4,200,000",Querétaro,Milenio III,135 m²,269 m²,7,3,3,2,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426457191,querétaro,residencia,https://casa.metroscubicos.com/MLM-1426457191-residencia-en-zibata-doble-altura-4ta-recamra-en-pb-roof-_JM,"$4,595,000",El Marqués,Zibata,180 m²,223 m²,9,4,5,2,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426450699,querétaro,se,https://casa.metroscubicos.com/MLM-1426450699-se-vende-casa-en-zibata-3-nniveles-sotano-3-recamars-una-_JM,"$4,230,000",El Marqués,Zibata,154 m²,201 m²,7,3,3,2,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425968196,querétaro,casa,https://casa.metroscubicos.com/MLM-1425968196-casa-venta-nueva-centrica-milenio-roof-garden-_JM,"$4,700,000",Querétaro,Milenio III,162 m²,267 m²,9,4,5,3,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426114983,querétaro,casa,https://casa.metroscubicos.com/MLM-1426114983-casa-en-venta-en-el-campanario-con-increible-jardin-ig-_JM,"$30,000,000",Querétaro,El Campanario,1250 m²,580 m²,,3,6,4,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425424223,querétaro,casa,https://casa.metroscubicos.com/MLM-1425424223-casa-en-venta-en-blvd-de-la-campana-juriquilla-queretaro-_JM,"$4,150,000",Querétaro,Punta Juriquilla,222 m²,260 m²,,3,2,2,,13 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423406400,querétaro,venta,https://casa.metroscubicos.com/MLM-1423406400-venta-de-casa-uso-de-suelo-mixto-por-pie-de-la-cuesta-quere-_JM,"$1,400,000",Querétaro,Lomas De San Pablo,75 m²,145 m²,3,3,,2,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423689670,querétaro,qh1,https://casa.metroscubicos.com/MLM-1423689670-qh1-preventa-de-casa-de-3-recamaras-en-altozano-queretaro-_JM,"$3,800,000",QuerÃ©taro,QuerÃ©taro,180 mÂ²,207 mÂ²,,,,2,,,,3,4,,0 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423451476,querétaro,casa,https://casa.metroscubicos.com/MLM-1423451476-casa-en-venta-en-el-fraccionamiento-club-de-golf-de-tequisqu-_JM,"$11,000,000",Tequisquiapan,Club De Golf Tequisquiapan,450 m²,450 m²,12,5,6,3,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423043339,querétaro,venta,https://casa.metroscubicos.com/MLM-1423043339-venta-casa-club-de-golf-tequisquiapan-queretaro-_JM,"$13,500,000",Tequisquiapan,Club De Golf Tequisquiapan,864 mÂ²,368 mÂ²,16,,,2,,,,8,6,,1992 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423438752,querétaro,casa,https://casa.metroscubicos.com/MLM-1423438752-casa-en-venta-con-doble-roof-garden-_JM,"$4,250,000",El Marqués,Zibata,170 m²,255 m²,9,3,4,2,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426431420,querétaro,hermosa,https://casa.metroscubicos.com/MLM-1426431420-hermosa-residencia-en-zibata-3-niveles-alberca-propia-3-r-_JM,"$7,195,000",El Marqués,Zibata,300 m²,293 m²,8,3,4,3,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426418625,querétaro,se,https://casa.metroscubicos.com/MLM-1426418625-se-vende-residencia-en-zibata-doble-altura-cto-serv-4ta-r-_JM,"$4,695,000",El Marqués,Zibata,190 m²,229 m²,9,4,5,2,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426450677,querétaro,se,https://casa.metroscubicos.com/MLM-1426450677-se-vende-casa-en-zibata-3-niveles-jardin-zen-3-recamaras-_JM,"$3,795,000",El Marqués,Zibata,132 m²,176 m²,7,3,3,2,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426405577,querétaro,se,https://casa.metroscubicos.com/MLM-1426405577-se-vende-casa-en-zibata-3-niveles-jardin-zen-3-recamaras-_JM,"$4,095,000",El Marqués,Zibata,149 m²,208 m²,7,3,3,2,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425948960,querétaro,casa,https://casa.metroscubicos.com/MLM-1425948960-casa-venta-privada-fraccionamiento-home-milenio-iii-queretar-_JM,"$5,100,000",QuerÃ©taro,Milenio III,195 mÂ²,338 mÂ²,7,,,3,,,,3,3,,5 aÃ±os,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425994005,querétaro,casa,https://casa.metroscubicos.com/MLM-1425994005-casa-nueva-en-venta-en-jurica-d539-_JM,"$5,250,000",Querétaro,Jurica,281 m²,200 m²,,3,2,2,,0 años,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425993897,querétaro,casa,https://casa.metroscubicos.com/MLM-1425993897-casa-venta-privada-el-encino-golf-jardin-huimilpan-queretaro-_JM,"$3,030,000",Huimilpan,La Noria,170 m²,181 m²,8,4,4,2,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425987284,querétaro,moderna,https://casa.metroscubicos.com/MLM-1425987284-moderna-y-hermosa-casa-en-venta-privada-lucepolis-milenio-ii-_JM,"$4,100,000",Querétaro,Milenio III,146 m²,217 m²,7,3,3,3,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423393755,querétaro,venta,https://casa.metroscubicos.com/MLM-1423393755-venta-casa-arco-de-piedra-queretaro-_JM,"$7,500,000",Querétaro,El Salitre,300 m²,285 m²,7,3,3,3,,0 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425942433,querétaro,casa,https://casa.metroscubicos.com/MLM-1425942433-casa-venta-centrica-privada-lucepolis-fraccionamiento-mileni-_JM,"$3,450,000",Querétaro,Milenio III,150 m²,194 m²,6,3,2,3,,6 años,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424097669,querétaro,casa,https://casa.metroscubicos.com/MLM-1424097669-casa-en-venta-en-torre-de-piedra-juriquilla-d537-_JM,"$4,600,000",Querétaro,Punta Juriquilla,244 m²,254 m²,,3,3,2,,3 años,1299 MXN,,,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
