ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Ambientes,Recámaras,Baños,Estacionamientos,Antigüedad,RecÃ¡maras,BaÃ±os,Cuota mensual de mantenimiento,AntigÃ¼edad,Cantidad de pisos,Bodegas,Orientación,OrientaciÃ³n,Tipo de casa,Tipo de propiedad,Departamentos por piso,Número de piso de la unidad,Disposición,NÃºmero de piso de la unidad,DisposiciÃ³n,Acceso,Metros de frente,Metros de fondo,Forma del terreno,Disposición del lote,DisposiciÃ³n del lote
1422827527,quintana-roo,pre,https://departamento.metroscubicos.com/MLM-1422827527-pre-venta-de-departamentos-en-cancun-centro-a-10-minutos-de-la-playa-c3129-_JM,"$3,841,107",CancÃºn/Benito JuÃ¡rez,Alfredo V Bonfil,96.26 mÂ²,96.26 mÂ²,,,,1,,2,1,0 MXN,0 aÃ±os,,,,Norte,,,,,,,,,,,,,
1424415635,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1424415635-departamento-en-venta-en-colegios-benito-juarez-quintana-r-_JM,"$3,402,296",CancÃºn/Benito JuÃ¡rez,Colegios,140 mÂ²,140 mÂ²,5,,,2,,2,2,,0 aÃ±os,,,,,,,,,,,,,,,,,
1424247893,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1424247893-departamento-en-venta-en-be-towers-puerto-cancun-_JM,"$9,000,000",Cancún/Benito Juárez,Puerto Cancún,213 m²,,,2,3,2,0 años,,,5355 MXN,,,,,,,,,,,,,,,,,,
1426421135,quintana-roo,departamentos,https://departamento.metroscubicos.com/MLM-1426421135-departamentos-en-playa-del-carmen-_JM,"U$S145,000",Solidaridad/Riviera Maya,Ciudad Playa Del Carmen,31 m²,31 m²,2,1,1,,0 años,,,,,,,,,,,,,,,,,,,,,
1426408133,quintana-roo,departamentos,https://departamento.metroscubicos.com/MLM-1426408133-departamentos-en-tulum-_JM,"U$S140,000",Tulum,Region 9 Veleta,75 m²,75 m²,2,1,1,,0 años,,,,,,,,,,,,,,,,,,,,,
1426521503,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1426521503-departamento-playa-del-carmen-_JM,"$1,543,970",Solidaridad/Riviera Maya,Ejidal,49 m²,49 m²,,,,,,,,,,,,,,,,,,,,,,,,,,
1426521497,quintana-roo,en,https://departamento.metroscubicos.com/MLM-1426521497-en-venta-departamento-en-playa-del-carmen-_JM,"$2,750,000",Solidaridad/Riviera Maya,Ejidal,125 m²,125 m²,4,2,2,1,7 años,,,,,,,,,,,,,,,,,,,,,
1426247640,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1426247640-departamento-en-venta-en-region-15-_JM,"U$S97,375",Tulum,Tumben Kaa,,46 m²,,1,1,,,,,,,,,,,,,,,,,,,,,,,
1426367653,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1426367653-departamento-en-venta-en-supermanzana-17-_JM,"$3,700,000",Cancún/Benito Juárez,Supermanzana 17,,178 m²,,3,3,2,,,,,,,,,,,,,,,,,,,,,,
1426241158,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1426241158-departamento-en-venta-en-puerto-aventuras-_JM,"U$S230,000",Solidaridad/Riviera Maya,Puerto Aventura,,95 mÂ²,,,,1,,2,2,,,,,,,,,,,,,,,,,,,
1424018833,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1424018833-departamento-con-ubicacion-privilegiada-en-preventa-en-cancun-quintana-roo-_JM,"$4,188,839",Cancún/Benito Juárez,Supermanzana 3 Centro,75 m²,,,2,2,1,0 años,,,0 MXN,,,,,,,,,,,,,,,,,,
1423717107,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1423717107-departamento-en-venta-en-cancun-peninsula-zona-hotelera-_JM,"U$S750,000",CancÃºn/Benito JuÃ¡rez,Zona Hotelera,,257 mÂ²,,,,1,,4,4,,11 aÃ±os,,,,,,,,,,,,,,,,,
1425974999,quintana-roo,remato,https://departamento.metroscubicos.com/MLM-1425974999-remato-penth-house-en-quintana-roo-junto-a-la-playa-ega-_JM,"$9,754,500",Quintana Roo,Quintana Roo,186 mÂ²,,,,,2,,3,2,0 MXN,8 aÃ±os,,,,,,,,,,,,,,,,,
1426408165,quintana-roo,departamentos,https://departamento.metroscubicos.com/MLM-1426408165-departamentos-en-playa-del-carmen-_JM,"U$S301,000",Solidaridad/Riviera Maya,Ciudad Playa Del Carmen,69 m²,69 m²,3,1,1,,0 años,,,,,,,,,,,,,,,,,,,,,
1426260553,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1426260553-departamento-en-venta-en-region-_JM,"U$S226,100",Tulum,Zona Arqueologica,,119 m²,,2,2,1,,,,,,,,,,,,,,,,,,,,,,
1426260432,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1426260432-departamento-en-venta-en-la-veleta-_JM,"U$S190,000",Tulum,Region 9 Veleta,,104 m²,,1,1,1,,,,,,,,,,,,,,,,,,,,,,
1425769723,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1425769723-departamento-en-venta-en-real-lucerna-_JM,"$1,291,000",Solidaridad/Riviera Maya,Ciudad Playa Del Carmen,69 m²,69 m²,4,3,1,1,0 años,,,,,,,,,,,,,,,,,,,,,
1423715681,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1423715681-departamento-en-venta-conjunto-esmerald-en-cancun-_JM,"U$S2,000,000",CancÃºn/Benito JuÃ¡rez,Zona Hotelera,,390 mÂ²,,,,2,,3,3,,20 aÃ±os,12,,,,,,,,,,,,,,,,
1423413295,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1423413295-departamento-en-venta-tulum-quintana-roo-_JM,"U$S199,000",Tulum,Tulum Centro,100 m²,100 m²,4,2,2,1,0 años,,,,,,,,,,,,,,,,,,,,,
1424265148,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1424265148-departamento-en-venta-en-colegios-benito-juarez-quintana-r-_JM,"$2,902,000",CancÃºn/Benito JuÃ¡rez,Colegios,125 mÂ²,125 mÂ²,6,,,2,,3,2,,0 aÃ±os,,,,,,,,,,,,,,,,,
1424308508,quintana-roo,se,https://departamento.metroscubicos.com/MLM-1424308508-se-vende-departamento-amueblado-con-amenidades-en-el-centro-de-cancun-_JM,"$1,800,000",Cancún/Benito Juárez,Supermanzana 511,1000 m²,85 m²,,2,2,1,3 años,,,,,,,,,,,,,,,,,,,,,
1424840985,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1424840985-departamento-en-venta-en-cancunpuerto-cancunzona-hoteleraaxent-_JM,"$6,205,750",Cancún/Benito Juárez,Puerto Cancún,154 m²,,,2,2,,0 años,,,0 MXN,,,,,,,,,,,,,,,,,,
1426408139,quintana-roo,departamentos,https://departamento.metroscubicos.com/MLM-1426408139-departamentos-en-tulum-_JM,"U$S92,000",Tulum,Region 9 Veleta,39 mÂ²,39 mÂ²,2,,,,,1,1,,0 aÃ±os,,,,,,,,,,,,,,,,,
1426260626,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1426260626-departamento-en-venta-en-aldea-zama-_JM,"U$S145,000",Tulum,Aldea Zama,,45 m²,,1,1,1,,,,,,,,,,,,,,,,,,,,,,
1426266864,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1426266864-departamento-en-venta-en-av-kukulkan-_JM,"U$S149,900",Tulum,Akumal,,62 m²,,1,1,,,,,,,,,,,,,,,,,,,,,,,
1425849809,quintana-roo,departamentos,https://departamento.metroscubicos.com/MLM-1425849809-departamentos-en-venta-en-alfredo-v-bonfil-benito-juarez-_JM,"$2,394,513",Cancún/Benito Juárez,Alfredo V Bonfil,1200 m²,75 m²,,2,2,,,,,,,,,,,,,,,,,,,,,,,
1425471294,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1425471294-departamento-en-venta-en-tulum-promocion-_JM,"U$S400,000",Tulum,Aldea Zama,135 m²,135 m²,5,3,2,2,2 años,,,,,,,,,,,,,,,,,,,,,
1423393547,quintana-roo,kaan,https://departamento.metroscubicos.com/MLM-1423393547-kaan-ha-tulum-country-club-_JM,"U$S563,158",Tulum,Akumal,125 m²,125 m²,6,3,3,,0 años,,,,,,,,,,,,,,,,,,,,,
1423406141,quintana-roo,invierte,https://departamento.metroscubicos.com/MLM-1423406141-invierte-en-un-lugar-unico-en-playa-del-carmen-nick-price-_JM,"U$S172,000",Solidaridad/Riviera Maya,Ciudad Playa Del Carmen,74 m²,74 m²,3,1,1,1,0 años,,,,,,,,,,,,,,,,,,,,,
1423050696,quintana-roo,serenada,https://departamento.metroscubicos.com/MLM-1423050696-serenada-departamentos-de-2-y-3-recamaras-desde-316k-usd-_JM,"U$S316,000",Solidaridad/Riviera Maya,Zazil Ha,111 m²,111 m²,2,2,,,0 años,,,,,,,,,,,,,,,,,,,,,
1426446711,quintana-roo,departamentos,https://departamento.metroscubicos.com/MLM-1426446711-departamentos-en-playa-del-carmen-_JM,"U$S200,000",Solidaridad/Riviera Maya,Ciudad Playa Del Carmen,103 m²,103 m²,4,2,2,1,0 años,,,,,,,,,,,,,,,,,,,,,
1422815694,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1422815694-departamento-en-venta-en-playa-del-carmen-de-2-recamaras-en-_JM,"U$S331,982",Solidaridad/Riviera Maya,Ciudad Playa Del Carmen,85 m²,85 m²,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,
1426521514,quintana-roo,departamentos,https://departamento.metroscubicos.com/MLM-1426521514-departamentos-en-playa-del-carmen-_JM,"U$S131,000",Solidaridad/Riviera Maya,Ciudad Playa Del Carmen,50 m²,50 m²,2,1,1,,,,,,,,,,,,,,,,,,,,,,,
1426266968,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1426266968-departamento-en-venta-en-aldea-zama-_JM,"U$S162,180",Tulum,Aldea Zama,,56 m²,,1,1,,,,,,,,,,,,,,,,,,,,,,,
1426266828,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1426266828-departamento-en-venta-en-puerto-aventuras-_JM,"U$S189,000",Solidaridad/Riviera Maya,Puerto Aventura,,103 m²,,2,2,1,,,,,,,,,,,,,,,,,,,,,,
1426241161,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1426241161-departamento-en-venta-en-centro-_JM,"U$S156,900",Solidaridad/Riviera Maya,Encuentro,51 m²,51 m²,,1,1,1,,,,,,,,,,,,,,,,,,,,,,
1426279701,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1426279701-departamento-en-venta-en-aldea-zama-_JM,"U$S340,900",Tulum,Aldea Zama,,152 m²,,3,3,1,,,,,,,,,,,,,,,,,,,,,,
1425424566,quintana-roo,the,https://departamento.metroscubicos.com/MLM-1425424566-the-shore-studio-condo-playa-del-carmen-p3772-_JM,"U$S145,000",Solidaridad/Riviera Maya,Centro,28.89 m²,28.89 m²,1,1,1,1,0 años,,,0 MXN,,,,Norte,,,,,,,,,,,,,,
1423633143,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1423633143-departamento-en-pre-venta-en-playa-del-carmen-5ta-avenida-_JM,"U$S220,000",Solidaridad/Riviera Maya,Zazil Ha,59 m²,59 m²,2,1,1,,,,,,,,,,,,,,,,,,,,,,,
1422908115,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1422908115-departamento-en-venta-en-carretera-zona-la-veletala-veletaru-22-66-_JM,"$2,665,004",Quintana Roo,Tulum,67 m²,67 m²,,1,1,1,1 años,,,,,,,,,,,,,,,,,,,,,
1422859270,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1422859270-departamento-en-venta-en-playa-del-carmen-de-3-recamaras-en-_JM,"U$S442,956",Solidaridad/Riviera Maya,Ciudad Playa Del Carmen,120 m²,120 m²,7,3,3,1,,,,,,,,,,,,,,,,,,,,,,
1424173559,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1424173559-departamento-remodelado-en-venta-en-novo-cancun-puerto-cancun-_JM,"U$S1,290,000",CancÃºn/Benito JuÃ¡rez,Puerto CancÃºn,263 mÂ²,,,,,2,,4,3,12000 MXN,0 aÃ±os,,,,,,,,,,,,,,,,,
1426408149,quintana-roo,departamentos,https://departamento.metroscubicos.com/MLM-1426408149-departamentos-en-venta-en-playa-del-carmen-_JM,"$3,249,000",Solidaridad/Riviera Maya,Ciudad Playa Del Carmen,193 m²,193 m²,5,3,2,2,,,,,,,,,,,,,,,,,,,,,,
1426433855,quintana-roo,en,https://departamento.metroscubicos.com/MLM-1426433855-en-venta-pent-house-en-tulum-_JM,"U$S329,000",Tulum,Region 9 Veleta,273 m²,273 m²,7,3,3,,5 años,,,,,,,,,,,,,,,,,,,,,
1426273427,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1426273427-departamento-en-venta-en-playa-del-carmen-centro-_JM,"$13,650,000",Solidaridad/Riviera Maya,Playa del Carmen Centro,,111 m²,,2,2,,,,,,,,,,,,,,,,,,,,,,,
1426266892,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1426266892-departamento-en-venta-en-la-veleta-_JM,"U$S165,000",Tulum,Region 9 Veleta,,75 m²,,1,1,1,,,,,,,,,,,,,,,,,,,,,,
1426247610,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1426247610-departamento-en-venta-en-playa-del-carmen-centro-_JM,"U$S142,845",Solidaridad/Riviera Maya,Playa del Carmen Centro,,35 m²,,1,1,1,,,,,,,,,,,,,,,,,,,,,,
1426266889,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1426266889-departamento-en-venta-en-playa-del-carmen-centro-_JM,"$1,599,000",Solidaridad/Riviera Maya,Playa del Carmen Centro,,45 m²,,1,1,1,,,,,,,,,,,,,,,,,,,,,,
1426241157,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1426241157-departamento-en-venta-en-playa-del-carmen-centro-_JM,"U$S167,000",Solidaridad/Riviera Maya,Playa del Carmen Centro,52 m²,62 m²,,1,1,1,,,,,,,,,,,,,,,,,,,,,,
1426261342,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1426261342-departamento-a-mitad-de-precio-en-real-ibiza-playa-del-carmen-ega-_JM,"$958,500",Solidaridad/Riviera Maya,Real Ibiza,72 m²,,,2,2,1,8 años,,,0 MXN,,1,,,,,,,,,,,,,,,,
1426103649,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1426103649-departamento-amueblado-en-puerto-cancun-_JM,"$6,500,000",Cancún/Benito Juárez,Puerto Cancún,160 m²,160 m²,4,2,2,1,22 años,,,,,,,,,,,,,,,,,,,,,
1425762815,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1425762815-departamento-en-venta-en-tulum-1126-_JM,"U$S145,800",Quintana Roo,Tulum,54 mÂ²,54 mÂ²,1,,,,,1,1,0 MXN,0 aÃ±os,1,,,,,,,,,,,,,,,,
1425743354,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1425743354-departamento-en-venta-region-15-_JM,"U$S138,600",Tulum,Tulum Centro,58 m²,58 m²,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,
1425436219,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1425436219-departamento-en-venta-en-puerto-cancun-_JM,"$23,000,000",Cancún/Benito Juárez,Puerto Cancún,243 m²,,,3,3,,0 años,,,0 MXN,,,,,,,,,,,,,,,,,,
1424838827,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1424838827-departamento-la-veleta-_JM,"$4,300,000",Tulum,Region 9 Veleta,86 m²,,,2,2,1,0 años,,,0 MXN,,,,,,,,,,,,,,,,,,
1424119877,quintana-roo,rento,https://departamento.metroscubicos.com/MLM-1424119877-rento-departamento-en-emerald-zh-cancun-_JM,"U$S2,100,000",Cancún/Benito Juárez,Zona Hotelera,380 m²,380 m²,6,3,3,2,12 años,,,,,,,,,,,,,,,,,,,,,
1423437486,quintana-roo,apartment,https://departamento.metroscubicos.com/MLM-1423437486-apartment-in-santal-tulum-mexico-_JM,"U$S149,000",Quintana Roo,Tulum,58 m²,58 m²,,1,1,1,0 años,,,,,,,,,,,,,,,,,,,,,
1423386005,quintana-roo,uh,https://departamento.metroscubicos.com/MLM-1423386005-uh-condos-nhoa-tulum-exclusivos-departamentos-_JM,"U$S232,337",Tulum,Tulum,65 m²,65 m²,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
1422935387,quintana-roo,uh,https://departamento.metroscubicos.com/MLM-1422935387-uh-condos-omara-conjunto-de-departamentos-unico-en-tulum-_JM,"U$S350,000",Tulum,Tulum,84 m²,84 m²,,2,2,1,,,,,,,,,,,,,,,,,,,,,,
1423936712,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1423936712-departamento-de-lujo-en-venta-en-puerto-cancun-zona-hotelera-kabeek-_JM,"$57,500,000",Cancún/Benito Juárez,Puerto Cancún,505 m²,,,4,5,4,0 años,,,0 MXN,,1,,,,,,,,,,,,,,,,
1422820075,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1422820075-departamento-en-venta-en-playa-del-carmen-ph-de-2-recamaras-_JM,U$S440,Solidaridad/Riviera Maya,Ciudad Playa Del Carmen,129 m²,129 m²,4,2,2,1,0 años,,,,,,,,,,,,,,,,,,,,,
1424308953,quintana-roo,exclusivo,https://departamento.metroscubicos.com/MLM-1424308953-exclusivo-proyecto-en-playa-del-carmen-_JM,"U$S292,520",Quintana Roo,Solidaridad/Riviera Maya,70 m²,70 m²,,2,2,1,1 años,,,175 MXN,,,,,,,,,,,,,,,,,,
1426414497,quintana-roo,ultimas,https://departamento.metroscubicos.com/MLM-1426414497-ultimas-unidades-en-preventa-estudios-en-playa-del-carmen-_JM,"$811,440",Solidaridad/Riviera Maya,Ejidal,38 m²,38 m²,2,1,1,1,0 años,,,,,,,,,,,,,,,,,,,,,
1426440264,quintana-roo,pent,https://departamento.metroscubicos.com/MLM-1426440264-pent-house-en-venta-tulum-entrega-inmediata-_JM,"U$S528,000",Tulum,Region 9 Veleta,351 m²,351 m²,8,4,3,,5 años,,,,,,,,,,,,,,,,,,,,,
1426292674,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1426292674-departamento-en-venta-en-valle-aurora-_JM,"$2,514,475",Solidaridad/Riviera Maya,Corales,,120 m²,,2,2,1,,,,,,,,,,,,,,,,,,,,,,
1426260605,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1426260605-departamento-en-venta-en-aldea-zama-_JM,"U$S291,150",Tulum,Aldea Zama,,116 m²,,2,1,1,,,,,,,,,,,,,,,,,,,,,,
1426241247,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1426241247-departamento-en-venta-en-valle-aurora-_JM,"$2,624,725",Solidaridad/Riviera Maya,Corales,,124 m²,,3,2,1,,,,,,,,,,,,,,,,,,,,,,
1426260586,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1426260586-departamento-en-venta-en-valle-aurora-_JM,"$3,048,116",Solidaridad/Riviera Maya,Corales,,180 m²,,3,2,1,,,,,,,,,,,,,,,,,,,,,,
1426260569,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1426260569-departamento-en-venta-en-residencial-arbolada-_JM,"$2,040,000",Cancún/Benito Juárez,Arboledas,,91 m²,,2,1,,,,,,,,,,,,,,,,,,,,,,,
1426254086,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1426254086-departamento-en-venta-en-valle-aurora-_JM,"$2,361,450",Solidaridad/Riviera Maya,Corales,,97 m²,,2,2,1,,,,,,,,,,,,,,,,,,,,,,
1426292583,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1426292583-departamento-en-venta-en-valle-aurora-_JM,"$2,153,975",Solidaridad/Riviera Maya,Corales,,88 m²,,2,2,1,,,,,,,,,,,,,,,,,,,,,,
1426254053,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1426254053-departamento-en-venta-en-valle-aurora-_JM,"$2,700,023",Solidaridad/Riviera Maya,Corales,,115 m²,,2,2,1,,,,,,,,,,,,,,,,,,,,,,
1426367619,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1426367619-departamento-en-venta-en-region-15-_JM,"U$S503,000",Tulum,Region 9 Veleta,,144 m²,,2,2,1,,,,,,,,,,,,,,,,,,,,,,
1426367513,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1426367513-departamento-en-venta-en-zona-hotelera-_JM,"$4,000,000",Cancún/Benito Juárez,Zona Hotelera,,120 m²,,3,2,2,,,,,,,,,,,,,,,,,,,,,,
1425022428,quintana-roo,penthouse,https://departamento.metroscubicos.com/MLM-1425022428-penthouse-en-venta-en-tulum-neo-by-areia-_JM,"$2,789,000",Tulum,Tulum Centro,,84 mÂ²,,,,1,,1,1,,1 aÃ±os,,,,,,,,,,,,,,,,,
1424833839,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1424833839-departamento-en-venta-en-region-15-tulum-1124-_JM,"U$S143,500",Quintana Roo,Tulum,64 m²,64 m²,2,2,2,,0 años,,,0 MXN,,1,,,,,,,,,,,,,,,,
1424627972,quintana-roo,departamentos,https://departamento.metroscubicos.com/MLM-1424627972-departamentos-de-1-2-y-3-recamaras-en-playa-del-carmen-_JM,"U$S238,398",Solidaridad/Riviera Maya,Ciudad Playa Del Carmen,52 m²,52 m²,2,1,1,1,0 años,,,,,,,,,,,,,,,,,,,,,
1422916932,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1422916932-departamento-en-venta-tulum-_JM,"U$S180,000",Tulum,Tulum Centro,,50 m²,,1,1,,0 años,,,,,4,,,,,,,,,,,,,,,,
1422935862,quintana-roo,loft,https://departamento.metroscubicos.com/MLM-1422935862-loft-en-venta-en-tulum-_JM,"U$S160,000",Tulum,Tulum Centro,,44 m²,,1,1,,0 años,,,,,4,,,,,,,,,,,,,,,,
1424139919,quintana-roo,departamentos,https://departamento.metroscubicos.com/MLM-1424139919-departamentos-en-venta-los-robles-sm38-_JM,"$1,700,000",Cancún/Benito Juárez,Supermanzana 38,,100 m²,,3,2,2,0 años,,,0 MXN,,,,,,,,,,,,,,,,,,
1425442808,quintana-roo,venta,https://departamento.metroscubicos.com/MLM-1425442808-venta-departamento-de-4-recamaras-en-be-towers-_JM,"U$S875,000",Cancún/Benito Juárez,Puerto Cancún,300 m²,300 m²,9,4,4,2,0 años,,,,,,,,,,,,,,,,,,,,,
1424847447,quintana-roo,uh,https://departamento.metroscubicos.com/MLM-1424847447-uh-desarrollo-boutique-iguana-tulum-corredor-aldea-zama-_JM,"U$S185,000",Tulum,Tulum,70 m²,70 m²,,2,1,,,,,,,,,,,,,,,,,,,,,,,
1424247315,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1424247315-departamento-en-venta-en-zona-dorada-playa-del-carmen-_JM,"U$S242,773",Solidaridad/Riviera Maya,Gonzalo Guerrero,68 m²,68 m²,2,1,1,,0 años,,,,,,,,,,,,,,,,,,,,,
1423444361,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1423444361-departamento-en-venta-en-playa-del-carmen-a-100-mtrs-de-la-p-_JM,"U$S423,128",Solidaridad/Riviera Maya,Ciudad Playa Del Carmen,108 m²,108 m²,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,
1426459472,quintana-roo,departamentos,https://departamento.metroscubicos.com/MLM-1426459472-departamentos-en-playa-del-carmen-_JM,"U$S130,000",Solidaridad/Riviera Maya,Playa del Carmen Centro,40 m²,40 m²,2,1,1,,,,,,,,,,,,,,,,,,,,,,,
1426433867,quintana-roo,departamentos,https://departamento.metroscubicos.com/MLM-1426433867-departamentos-en-tulum-aldea-zama-_JM,"U$S441,000",Tulum,Aldea Zama,177 m²,177 m²,4,2,2,,0 años,,,,,,,,,,,,,,,,,,,,,
1426433846,quintana-roo,ultimo,https://departamento.metroscubicos.com/MLM-1426433846-ultimo-pre-venta-loft-en-playa-del-carmen-_JM,"$1,047,600",Solidaridad/Riviera Maya,Ciudad Playa Del Carmen,52 m²,52 m²,2,,1,,,,,,,,,,,,,,,,,,,,,,,
1426266737,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1426266737-departamento-en-venta-en-aldea-zama-_JM,"U$S235,000",Tulum,Aldea Zama,,137 m²,,2,2,,,,,,,,,,,,,,,,,,,,,,,
1425464601,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1425464601-departamento-en-venta-tulum-avenida-coba-_JM,"U$S235,339",Tulum,Tulum Centro,94 m²,94 m²,4,2,2,1,,,,,,,,,,,,,,,,,,,,,,
1424756200,quintana-roo,departamentos,https://departamento.metroscubicos.com/MLM-1424756200-departamentos-en-venta-en-cancun-nader-9-_JM,"$4,433,112",Cancún/Benito Juárez,Supermanzana 5 Centro,93 m²,93 m²,4,2,2,1,0 años,,,,,,,,,,,,,,,,,,,,,
1424215363,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1424215363-departamento-en-pre-venta-en-tulum-zona-centro-_JM,"U$S209,000",Tulum,Tulum Centro,88 m²,88 m²,2,1,1,,,,,,,,,,,,,,,,,,,,,,,
1424140850,quintana-roo,estudio,https://departamento.metroscubicos.com/MLM-1424140850-estudio-en-pre-venta-en-tulum-zona-centro-_JM,"U$S127,500",Tulum,Tulum Centro,45 m²,45 m²,1,,1,,,,,,,,,,,,,,,,,,,,,,,
1424176954,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1424176954-departamento-en-venta-supermanzana-255-_JM,"$450,000",Cancún/Benito Juárez,Supermanzana 253,,40 m²,,2,1,1,4 años,,,0 MXN,,,,,,,,,,,,,,,,,,
1423426309,quintana-roo,venta,https://departamento.metroscubicos.com/MLM-1423426309-venta-lindisima-villa-en-tulum-_JM,"U$S230,000",Tulum,Region 9 Veleta,102 m²,102 m²,4,2,2,,0 años,,,,,,,,,,,,,,,,,,,,,
1423386709,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1423386709-departamento-en-venta-en-playa-del-carmen-a-100-mtrs-de-la-p-_JM,"U$S882,338",Solidaridad/Riviera Maya,Ciudad Playa Del Carmen,225 m²,225 m²,5,3,2,1,,,,,,,,,,,,,,,,,,,,,,
1424727437,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1424727437-departamento-en-venta-cozumel-_JM,"$10,980,000",Cozumel,Ciudad de Cozumel,,280 m²,,3,4,,0 años,,,,,,,,,,,,,,,,,,,,,
1424662875,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1424662875-departamento-en-venta-long-island-cancun-_JM,"$2,141,200",Cancún/Benito Juárez,Isla Dorada,,92 m²,,2,2,,4 años,,,,,,,,,,,,,,,,,,,,,
1424248602,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1424248602-departamento-en-venta-en-real-bilbao-playa-del-carmen-_JM,"$800,000",Solidaridad/Riviera Maya,Real Bilbao,57 m²,57 m²,3,2,1,1,0 años,,,,,,,,,,,,,,,,,,,,,
1423411852,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1423411852-departamento-en-venta-aldea-zama-_JM,"$379,500",Tulum,Aldea Zama,,159 m²,,2,3,,1 años,,,,,,,,,,,,,,,,,,,,,
1426036008,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1426036008-departamento-en-venta-ciudad-mayakoba-_JM,"$1,280,000",Solidaridad/Riviera Maya,Ciudad Playa Del Carmen,,71 m²,,3,1,,1 años,,,,,,,,,,,,,,,,,,,,,
1424701151,quintana-roo,departamento,https://departamento.metroscubicos.com/MLM-1424701151-departamento-en-venta-playa-del-carmen-centro-_JM,"U$S126,000",Solidaridad/Riviera Maya,Playa del Carmen Centro,,36 m²,,1,1,,0 años,,,,,,,,,,,,,,,,,,,,,
