ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Recámaras,Baños,Estacionamientos,Cantidad de pisos,Antigüedad,Cuota mensual de mantenimiento,Ambientes,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,OrientaciÃ³n,Orientación,Bodegas,Tipo de casa,Tipo de propiedad,Departamentos por piso,Número de piso de la unidad,Disposición,NÃºmero de piso de la unidad,Acceso,Metros de frente,Metros de fondo,Forma del terreno,DisposiciÃ³n del lote,Disposición del lote
804222791,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804222791-terreno-frente-a-la-playa-playa-de-arena-blanca-agua-turquesa-en-venta-_JM,"U$S620,000",BahÃ­a De Banderas,Litibu,866 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1303032017,nayarit,se,https://terreno.metroscubicos.com/MLM-1303032017-se-venden-hectareas-en-zapotan-nay-_JM,"$35,000",Compostela,Zapotan,150000 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
952655137,nayarit,vendo,https://terreno.metroscubicos.com/MLM-952655137-vendo-terreno-turistico-con-playa-en-isla-del-novillero-te-_JM,"$220,000,000",Tecuala,Playa Novillero,960000 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1303027138,nayarit,bodega,https://terreno.metroscubicos.com/MLM-1303027138-bodega-en-venta-en-la-col-penita-tepic-i-_JM,"$1,300,000",Tepic,Peñita,274 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1303031890,nayarit,terreno,https://terreno.metroscubicos.com/MLM-1303031890-terreno-en-venta-cerca-del-poblado-de-platanitos-nay-_JM,"$330,000",Compostela,Ixtapa De La ConcepciÃ³n,300 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1303026965,nayarit,vendo,https://terreno.metroscubicos.com/MLM-1303026965-vendo-hectarea-en-el-poblado-del-aguacate-tepic-nay-_JM,"$1,980,000",Tepic,El Aguacate,11848 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
804227214,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804227214-terreno-residencial-en-venta-en-el-frac-b-nayar-en-riviera-nayarit-_JM,"$2,887,500",BahÃ­a De Banderas,Cruz De Huanacaxtle,262 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
804220321,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804220321-terreno-residencial-en-venta-frac-b-nayar-riviera-nayarit-_JM,"$3,814,800",BahÃ­a De Banderas,Cruz De Huanacaxtle,254 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1358106153,nayarit,oportunidad,https://terreno.metroscubicos.com/MLM-1358106153-oportunidad-de-inversion-130-ha-sayulita-bahia-de-banderas-_JM,U$S5,BahÃ­a De Banderas,Sayulita,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
804220282,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804220282-terreno-en-el-crucero-de-san-blas-especial-para-gasolinera-o-estancia-de-camiones-_JM,"$15,000,000",Nayarit,Tepic,100000 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1364878134,nayarit,8,https://terreno.metroscubicos.com/MLM-1364878134-8-has-para-granja-camaronera-en-venta-en-el-poblado-la-chiri-_JM,"$650,000",San Blas,Santa Cruz De Miramar,80000 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1303051839,nayarit,8,https://terreno.metroscubicos.com/MLM-1303051839-8-has-en-venta-en-el-poblado-de-cerro-blanco-samao-nay-_JM,"$2,600,000",Santa Maria Del Oro,Santa MarÃ­a Del Oro,83000 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1303051934,nayarit,terreno,https://terreno.metroscubicos.com/MLM-1303051934-terreno-en-venta-en-la-costa-de-nay-ideal-para-proyecto-_JM,$70,Rosamorada,Rosamorada,216680000 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
804227174,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804227174-terreno-residencial-frente-a-club-de-playa-en-venta-frac-b-nayar-_JM,"$6,481,800",BahÃ­a De Banderas,Cruz De Huanacaxtle,370 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1367137534,nayarit,terreno,https://terreno.metroscubicos.com/MLM-1367137534-terreno-en-venta-en-villas-del-tropico-en-nayarit-_JM,"$1,500,000",Compostela,Otra Colonia,329 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1303041833,nayarit,terreno,https://terreno.metroscubicos.com/MLM-1303041833-terreno-bardeado-en-venta-matanchen-san-blas-_JM,"$29,000,000",San Blas,Matanchen,3000 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1395636192,nayarit,terreno,https://terreno.metroscubicos.com/MLM-1395636192-terreno-de-lujo-en-four-seasons-punta-de-mita-_JM,"$45,000,000",BahÃ­a De Banderas,Punta De Mita,3674 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
804222341,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804222341-terreno-residencial-frente-a-club-de-playa-frac-b-nayar-_JM,"$7,295,670",BahÃ­a De Banderas,Cruz De Huanacaxtle,540 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1393695910,nayarit,terrenos,https://terreno.metroscubicos.com/MLM-1393695910-terrenos-en-venta-flamingos-club-residencial-bucerias-_JM,"$2,054,000",Nayarit,BahÃ­a De Banderas,303 mÂ²,,,,,,,0 MXN,,,,,,,,,,,,,,Otro,,,,,
804223452,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804223452-terreno-residencial-en-venta-frac-b-nayar-riviera-nayarit-_JM,"$3,644,850",BahÃ­a De Banderas,Cruz De Huanacaxtle,331 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1335748149,nayarit,terreno,https://terreno.metroscubicos.com/MLM-1335748149-terreno-con-bungalows-en-venta-en-lo-de-marcos-nayarit-_JM,"$8,200,000",BahÃ­a De Banderas,Lo De Marcos,473 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
804220306,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804220306-terreno-residencial-en-venta-frac-b-nayar-en-riviera-nayarit-_JM,"$2,821,291",BahÃ­a De Banderas,Cruz De Huanacaxtle,269 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
804220286,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804220286-terreno-residencial-en-venta-frac-b-nayar-en-riviera-nayarit-_JM,"$2,887,500",BahÃ­a De Banderas,Cruz De Huanacaxtle,262 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1381053039,nayarit,vendo,https://terreno.metroscubicos.com/MLM-1381053039-vendo-terreno-turistico-con-playa-en-isla-del-novillero-te-_JM,"$220,000,000",Tecuala,Playa Novillero,960000 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1364903623,nayarit,30,https://terreno.metroscubicos.com/MLM-1364903623-30-has-con-fosas-para-granja-de-camaron-en-venta-san-blas-_JM,"$500,000",San Blas,Navarrete,300000 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1333014680,nayarit,terreno,https://terreno.metroscubicos.com/MLM-1333014680-terreno-en-venta-nuevo-vallarta-_JM,"U$S220,000",BahÃ­a De Banderas,Nuevo Vallarta,721 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
804218179,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804218179-terreno-residencial-frente-a-club-de-playa-frac-en-b-nayar-_JM,"$5,369,280",BahÃ­a De Banderas,Cruz De Huanacaxtle,383 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1303052283,nayarit,hectareas,https://terreno.metroscubicos.com/MLM-1303052283-hectareas-en-venta-en-francisco-i-madero-puga-nay-el-_JM,"$3,400,000",Tepic,Francisco I Madero,30000 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1328541864,nayarit,magnifico,https://terreno.metroscubicos.com/MLM-1328541864-magnifico-terreno-en-venta-centro-de-tepic-nayarit-_JM,"$131,825,000",Tepic,Las Brisas,26365 m²,,,,,,,,,,,,,,,,,,,,,Asfalto,,,Plano,,
804220700,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804220700-terreno-residencial-frente-a-club-de-playa-en-frac-b-nayar-_JM,"$5,992,250",BahÃ­a De Banderas,Cruz De Huanacaxtle,335 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
804222729,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804222729-terreno-residencial-en-venta-frac-b-nayar-riviera-nayarit-_JM,"$2,700,830",BahÃ­a De Banderas,Cruz De Huanacaxtle,245 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1393809334,nayarit,terreno,https://terreno.metroscubicos.com/MLM-1393809334-terreno-en-venta-en-el-capomo-municipio-de-compostela-nayarit-_JM,"$16,200,000",Compostela,El Colomo,26990 mÂ²,,,,,,,0 MXN,,,,,,,,,,,,,,Otro,,,,,
1343498322,nayarit,terreno,https://terreno.metroscubicos.com/MLM-1343498322-terreno-en-venta-en-bahia-de-banderas-40-minutos-de-puerto-vallarta-explanada-mariana-ideal-para-construir-casas-de-interes-social-_JM,"$12,000,000",Nayarit,BahÃ­a De Banderas,24858 mÂ²,,,,,,,0 MXN,,,,,,,,,,,,,,Otro,,,,,
804226435,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804226435-terreno-residencial-frente-a-club-de-playa-en-frac-b-nayar-_JM,"$6,606,600",BahÃ­a De Banderas,Cruz De Huanacaxtle,377 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
804222748,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804222748-terreno-residencial-en-venta-frac-b-nayar-riviera-nayarit-_JM,"$4,201,320",BahÃ­a De Banderas,Cruz De Huanacaxtle,350 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1398157851,nayarit,terreno,https://terreno.metroscubicos.com/MLM-1398157851-terreno-cruz-de-huanacaxtle-_JM,"$3,300,000",BahÃ­a De Banderas,Cruz De Huanacaxtle,250 mÂ²,,,,,,,0 MXN,,,,,,,,,,,,,,Otro,,,,,
1332692209,nayarit,terrenos,https://terreno.metroscubicos.com/MLM-1332692209-terrenos-ecologicos-_JM,"U$S39,000",BahÃ­a De Banderas,Lo De Marcos,155 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
804222715,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804222715-terreno-residencial-frente-a-club-de-playa-en-frac-b-nayar-_JM,"$5,058,120",BahÃ­a De Banderas,Cruz De Huanacaxtle,421 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
804220683,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804220683-terreno-residencial-en-venta-frac-b-nayar-riviera-nayarit-_JM,"$6,551,125",BahÃ­a De Banderas,Cruz De Huanacaxtle,374 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
804214327,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804214327-terreno-comercial-en-venta-frac-b-nayar-riviera-nayarit-_JM,"$27,740,760",BahÃ­a De Banderas,Cruz De Huanacaxtle,2430 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
804227190,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804227190-terreno-residencial-en-venta-en-el-frac-b-nayar-en-riviera-nayarit-_JM,"$2,887,500",BahÃ­a De Banderas,Cruz De Huanacaxtle,262 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
804221046,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804221046-terreno-residencial-en-venta-en-el-frac-b-nayar-en-riviera-nayarit-_JM,"$2,887,500",BahÃ­a De Banderas,Cruz De Huanacaxtle,262 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
804220663,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804220663-terreno-residencial-en-venta-en-el-frac-b-nayar-en-riviera-nayarit-_JM,"$2,887,500",BahÃ­a De Banderas,Cruz De Huanacaxtle,262 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1398087908,nayarit,terreno,https://terreno.metroscubicos.com/MLM-1398087908-terreno-ejido-nuevo-vallarta-_JM,"U$S200,000",BahÃ­a De Banderas,Nuevo Vallarta,503 mÂ²,,,,,,,0 MXN,,,,,,,,,,,,,,Otro,,,,,
1387931242,nayarit,terreno,https://terreno.metroscubicos.com/MLM-1387931242-terreno-campestre-en-venta-en-poblado-la-fortuna-tepic-nay-_JM,"$435,000",Tepic,El Pichon,1350 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
804227156,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804227156-terreno-residencial-en-venta-frac-b-nayar-en-riviera-nayarit-_JM,"$2,887,500",BahÃ­a De Banderas,Cruz De Huanacaxtle,262 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1362123055,nayarit,excelente,https://terreno.metroscubicos.com/MLM-1362123055-excelente-propiedad-ubicada-en-lo-de-marcos-nayarit-con-excelente-vista-al-mar-_JM,"$12,000,000",BahÃ­a De Banderas,Lo De Marcos,1277 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1410355296,nayarit,terreno,https://terreno.metroscubicos.com/MLM-1410355296-terreno-en-venta-en-san-blas-nayarit-jalisco-_JM,"U$S12,950",San Blas,San Blas Centro,118000 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
804220727,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804220727-terreno-comercia-a-pie-de-carretera-en-venta-frac-b-nayar-riviera-nayarit-_JM,"$329,309,055",BahÃ­a De Banderas,Cruz De Huanacaxtle,28635 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
804221051,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804221051-terreno-residencial-en-venta-frac-b-nayar-riviera-nayarit-_JM,"$3,011,360",BahÃ­a De Banderas,Cruz De Huanacaxtle,273 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
804227201,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804227201-terreno-residencial-frente-a-club-de-playa-en-frac-b-nayar-_JM,"$4,200,000",BahÃ­a De Banderas,Cruz De Huanacaxtle,350 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1398106995,nayarit,nuevo,https://terreno.metroscubicos.com/MLM-1398106995-nuevo-vallarta-terreno-residencial-_JM,"$3,000,000",BahÃ­a De Banderas,Nuevo Vallarta,400 mÂ²,,,,,,,0 MXN,,,,,,,,,,,,,,Otro,,,,,
804220687,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804220687-terreno-residencial-en-venta-en-el-frac-b-nayar-en-riviera-nayarit-_JM,"$2,887,500",BahÃ­a De Banderas,Cruz De Huanacaxtle,262 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
804220272,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804220272-terreno-residencial-frente-a-club-de-playa-frac-b-nayar-_JM,"$4,200,000",BahÃ­a De Banderas,Cruz De Huanacaxtle,350 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
804223462,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804223462-terreno-residencial-frente-a-club-de-playa-en-frac-b-nayar-_JM,"$4,748,640",BahÃ­a De Banderas,Cruz De Huanacaxtle,377 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
804226419,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804226419-terreno-residencial-en-venta-frac-b-nayar-riviera-nayarit-_JM,"$6,615,875",BahÃ­a De Banderas,Cruz De Huanacaxtle,378 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
804220262,nayarit,venta,https://terreno.metroscubicos.com/MLM-804220262-venta-deterreno-en-el-frac-b-nayar-en-riviera-nayarit-_JM,"$5,149,900",BahÃ­a De Banderas,Cruz De Huanacaxtle,267 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
804226422,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804226422-terreno-residencial-en-venta-frac-b-nayar-riviera-nayarit-_JM,"$6,413,925",BahÃ­a De Banderas,Cruz De Huanacaxtle,366 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
804220689,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804220689-terreno-residencial-frente-a-club-de-playa-en-venta-frac-b-nayar-_JM,"$6,454,525",BahÃ­a De Banderas,Cruz De Huanacaxtle,368 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
804222721,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804222721-terreno-residencial-en-venta-frac-b-nayar-riviera-nayarit-_JM,"$6,426,000",BahÃ­a De Banderas,Cruz De Huanacaxtle,367 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
804220265,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804220265-terreno-residencial-frente-a-club-de-playa-frac-en-b-nayar-_JM,"$4,900,000",BahÃ­a De Banderas,Cruz De Huanacaxtle,350 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1355499300,nayarit,terreno,https://terreno.metroscubicos.com/MLM-1355499300-terreno-en-venta-en-san-pancho-bahia-de-banderas-nay-_JM,"U$S107,000,000",BahÃ­a De Banderas,San Francisco,891783 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
804220257,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804220257-terreno-residencial-en-venta-en-el-frac-b-nayar-en-riviera-nayarit-_JM,"$3,521,540",BahÃ­a De Banderas,Cruz De Huanacaxtle,320 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1373701325,nayarit,3,https://terreno.metroscubicos.com/MLM-1373701325-3-has-en-venta-en-carretera-a-punta-de-mita-bahia-de-bander-_JM,U$S200,BahÃ­a De Banderas,Punta De Mita,30000 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1303032090,nayarit,hectareas,https://terreno.metroscubicos.com/MLM-1303032090-hectareas-en-venta-ideales-para-granjas-de-camaron-san-blas-_JM,"$21,000,000",San Blas,San Blas Centro,350000 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1366865342,nayarit,terreno,https://terreno.metroscubicos.com/MLM-1366865342-terreno-en-venta-en-punta-de-mita-bahia-de-banderas-_JM,"U$S40,500,000",BahÃ­a De Banderas,Punta De Mita,90000 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
804220276,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804220276-terreno-residencial-en-venta-en-el-frac-b-nayar-en-riviera-nayarit-_JM,"$3,679,500",BahÃ­a De Banderas,Cruz De Huanacaxtle,320 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1303057107,nayarit,hectareas,https://terreno.metroscubicos.com/MLM-1303057107-hectareas-en-venta-en-estacion-nanchi-nay-_JM,"$650,000",Santiago Ixcuintla,Santiago Ixcuintla Centro,27700 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1398113274,nayarit,bucerias,https://terreno.metroscubicos.com/MLM-1398113274-bucerias-terrenos-residenciales-_JM,"$609,444",BahÃ­a De Banderas,BucerÃ­as Centro,169 mÂ²,,,,,,,0 MXN,,,,,,,,,,,,,,Otro,,,,,
804222345,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804222345-terreno-residencial-frente-a-club-de-playa-b-nayar-en-riviera-nayarit-_JM,"$5,646,200",BahÃ­a De Banderas,Cruz De Huanacaxtle,403 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1416246416,nayarit,venta,https://terreno.metroscubicos.com/MLM-1416246416-venta-de-terrenos-frente-a-playa-tortugas-nayarit-_JM,"$703,193",Compostela,Otates Y Cantarranas,255 m²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1402070073,nayarit,terreno,https://terreno.metroscubicos.com/MLM-1402070073-terreno-en-venta-en-la-cantera-tepic-nay-rs-_JM,"$390,000",Tepic,La Cantera,217 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1400418094,nayarit,terreno,https://terreno.metroscubicos.com/MLM-1400418094-terreno-en-venta-en-el-aguacate-_JM,"$109,220,000",Tepic,El Aguacate,131873 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
804220729,nayarit,venta,https://terreno.metroscubicos.com/MLM-804220729-venta-deterreno-en-el-frac-b-nayar-en-riviera-nayarit-_JM,"$5,516,420",BahÃ­a De Banderas,Cruz De Huanacaxtle,394 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
804226420,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804226420-terreno-residencial-frente-a-club-de-playa-frac-b-nayar-en-riviera-nayarit-_JM,"$6,052,760",BahÃ­a De Banderas,Cruz De Huanacaxtle,432 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1408543056,nayarit,venta,https://terreno.metroscubicos.com/MLM-1408543056-venta-terreno-1129-m2-frente-al-lago-de-nuevo-vallarta-_JM,"$17,600,000",BahÃ­a De Banderas,Nuevo Vallarta,1129 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
830559728,nayarit,terreno,https://terreno.metroscubicos.com/MLM-830559728-terreno-bahia-de-banderas-_JM,"U$S3,000,000",Nayarit,BahÃ­a De Banderas,7500 mÂ²,,,,,,,0 MXN,,,,,,,,,,,,,,Otro,,,,,
804220258,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804220258-terreno-residencial-en-venta-en-el-frac-b-nayar-en-riviera-nayarit-_JM,"$2,751,210",BahÃ­a De Banderas,Cruz De Huanacaxtle,250 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1373701275,nayarit,184,https://terreno.metroscubicos.com/MLM-1373701275-184-has-en-venta-en-punta-de-mita-bahia-de-banderas-_JM,U$S75,BahÃ­a De Banderas,Punta De Mita,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1412201501,nayarit,terreno,https://terreno.metroscubicos.com/MLM-1412201501-terreno-en-venta-en-bolongo-punta-mita-_JM,"U$S378,056",BahÃ­a De Banderas,Punta De Mita,600 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
946645759,nayarit,terreno,https://terreno.metroscubicos.com/MLM-946645759-terreno-en-venta-en-san-vicente-bahia-de-banderas-nayarit-_JM,"$13,520,000",BahÃ­a De Banderas,Haciendas De San Vicente,33825.25 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1420144314,nayarit,hectareas,https://terreno.metroscubicos.com/MLM-1420144314-hectareas-en-venta-en-bahia-de-banderas-nay-_JM,$500,BahÃ­a De Banderas,San Vicente Del Mar,183500 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1303056841,nayarit,terreno,https://terreno.metroscubicos.com/MLM-1303056841-terreno-en-venta-a-borde-de-carretera-en-singaita-san-blas-_JM,"$1,500,000",San Blas,San Blas Centro,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1303057026,nayarit,granjas,https://terreno.metroscubicos.com/MLM-1303057026-granjas-de-camaron-y-predio-excedente-en-venta-en-san-blas-_JM,"$25,000,000",San Blas,San Blas Centro,145000 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1410375280,nayarit,hectareas,https://terreno.metroscubicos.com/MLM-1410375280-hectareas-en-venta-en-el-rincon-nayarit-_JM,"$1,800,000",Tepic,El Rincón,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
804226437,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804226437-terreno-residencial-en-venta-frac-b-nayar-en-riviera-nayarit-_JM,"$3,678,180",BahÃ­a De Banderas,Cruz De Huanacaxtle,254 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
804222776,nayarit,lote,https://terreno.metroscubicos.com/MLM-804222776-lote-a-2-cuadras-de-la-playa-con-vista-al-mar-_JM,"$3,500,000",Bahía De Banderas,Litibu,1048 m²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1324598198,nayarit,makawee,https://terreno.metroscubicos.com/MLM-1324598198-makawee-bio-residencial-_JM,"$540,000",BahÃ­a De Banderas,Mezcales,120 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1390424616,nayarit,terreno,https://terreno.metroscubicos.com/MLM-1390424616-terreno-en-venta-en-bucerias-coto-real-campestre-_JM,"U$S71,550",BahÃ­a De Banderas,BucerÃ­as Centro,305 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1398301944,nayarit,terreno,https://terreno.metroscubicos.com/MLM-1398301944-terreno-con-construccion-en-venta-a-bordo-de-carretera-la-c-_JM,"$3,465,000",Tepic,Mora,400 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
804220294,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804220294-terreno-residencial-en-venta-en-el-frac-b-nayar-en-riviera-nayarit-_JM,"$4,269,430",BahÃ­a De Banderas,Cruz De Huanacaxtle,388 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
804220704,nayarit,terreno,https://terreno.metroscubicos.com/MLM-804220704-terreno-residencial-nuevo-vallarta-_JM,"$2,750,000",BahÃ­a De Banderas,Cruz De Huanacaxtle,250 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1382187088,nayarit,terreno,https://terreno.metroscubicos.com/MLM-1382187088-terreno-con-construccion-en-venta-en-av-del-sol-xalisco-l-_JM,"$1,300,000",Xalisco,Nuevo Progreso,230 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1422471340,nayarit,terreno,https://terreno.metroscubicos.com/MLM-1422471340-terreno-en-venta-bahia-de-banderas-nayarit-_JM,"U$S117,105",BahÃ­a De Banderas,NÃ¡utico TurÃ­stico,579 mÂ²,,,,,,,0 USD,,,,,,,,,,,,,,-,,,,,
1332972030,nayarit,terreno,https://terreno.metroscubicos.com/MLM-1332972030-terreno-en-venta-nuevo-vallarta-_JM,"U$S880,000",BahÃ­a De Banderas,Nuevo Vallarta,1129 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1410368764,nayarit,vendo,https://terreno.metroscubicos.com/MLM-1410368764-vendo-10-hectareas-en-san-blas-nayarit-cg-_JM,$500,San Blas,Matanchen,100000 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1398094327,nayarit,terreno,https://terreno.metroscubicos.com/MLM-1398094327-terreno-ejido-nuevo-vallarta-_JM,"U$S216,571",BahÃ­a De Banderas,Nuevo Vallarta,503 mÂ²,,,,,,,0 MXN,,,,,,,,,,,,,,Otro,,,,,
1360410261,nayarit,terreno,https://terreno.metroscubicos.com/MLM-1360410261-terreno-con-playa-en-isla-del-novillero-tecuala-nayarit-_JM,"$220,000,000",Tecuala,Playa Novillero,960000 m²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1367150350,nayarit,complejo,https://terreno.metroscubicos.com/MLM-1367150350-complejo-turistico-en-santa-maria-del-oro-en-nayarit-jalisc-_JM,"$79,000,000",Santa Maria Del Oro,Santa MarÃ­a Del Oro,5000 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1333397888,nayarit,terreno,https://terreno.metroscubicos.com/MLM-1333397888-terreno-en-venta-a-10-minutos-de-rincon-guayabitos-_JM,"$18,000,000",Compostela,Altavista,11.98 ha,,,,,,,,,,,,,,,,,,,,,Asfalto,,,Irregular,,
