id,entidad,colonia,municipio,codigo_postal,tipo,m2Terreno,m2Construccion,recamaras,banos,medio_bano,Ba�os,estacionamientos,pisos,antiguedad,cuotaMantto,precioSalida,precioVenta
30973,CIUDAD DE MEXICO,PEDREGAL DE SANTA URSULA,COYOACAN,4600,BODEGA,267,220,,,,0,,,,,6900000,5450000
30985,CIUDAD DE MEXICO,Prado Churubusco,Coyoacán,4230,CASA,153,318,8,6,1,6.5,1,3,MAS DE 30,,5900000,5400000
31030,ESTADO DE MEXICO,CUMBRES DE SAN MATEO,NAUCALPAN DE JUAREZ,53227,CASA,187,192,3,3,,3,3,2,ENTRE 6 - 10 AÑOS,,4450000,4249000
31050,CIUDAD DE MEXICO,Ampliación Napoles,Benito Juárez,3840,EDIFICIO,190,500,,,,0,5,4,MAS DE 30,,13900000,13900000
31084,CIUDAD DE MEXICO,CONSEJO AGRARISTA MEXICANO,IZTAPALAPA,9760,CASA,105,280,5,3,,3,1,3,ENTRE 21 - 30 AÑOS,,2800000,2700000
31092,CIUDAD DE MEXICO,EL TORO,LA MAGDALENA CONTRERAS,10610,TERRENO,417.8,,,,,0,,,,,8000000,6400000
31097,CIUDAD DE MEXICO,HEROES DE PADIERNA,TLALPAN,14200,CASA,500,250,4,2,1,2.5,4,2,MAS DE 30,,5500000,4600000
31103,PUEBLA,PRADOS AGUA AZUL,PUEBLA,72430,CASA,160,242,4,3,1,3.5,1,3,ENTRE 21 - 30 AÑOS,,3280000,2190000
31132,ESTADO DE MEXICO,LOMAS VERDES 5A SECCION (LA CONCORDIA),NAUCALPAN DE JUAREZ,53126,CASA,130,170,4,3,1,3.5,2,3,ENTRE 21 - 30 AÑOS,,4200000,3899000
31143,CIUDAD DE MEXICO,ANZURES,MIGUEL HIDALGO,11590,DEPARTAMENTO,,85,2,1,,1,,3,MAS DE 30,350,4200000,2999000
31151,CIUDAD DE MEXICO,SANTA MARIA NONOALCO,BENITO JUAREZ,3700,DEPARTAMENTO,,92,2,2,,2,1,3,ENTRE 0 - 5 AÑOS,,4120000,3914000
31188,CIUDAD DE MEXICO,TLALPAN CENTRO,TLALPAN,14000,TERRENO,1021,,,,,0,,,,,15000000,10800000
31199,CIUDAD DE MEXICO,GRANJAS MEXICO,IZTACALCO,8400,PENT HOUSE,52,52,2,1,,1,1,5,ENTRE 0 - 5 AÑOS,,2400000,2400000
31209,CIUDAD DE MEXICO,ROMA NORTE,CUAUHTEMOC,6700,DEPARTAMENTO,,53,2,1,,1,,2,MAS DE 30,,2500000,2250000
31210,ESTADO DE MEXICO,VALLE DE SANTA MONICA,TLALNEPANTLA DE BAZ,54057,DEPARTAMENTO,,110,2,2,,2,2,5,ENTRE 21 - 30 AÑOS,,2850000,2350000
31226,CIUDAD DE MEXICO,UNIDAD MODELO,IZTAPALAPA,9089,CASA,216M2,0,3,2,1,2.5,3,2,MAS DE 30,,8200000,7500000
31281,CIUDAD DE MEXICO,ARBOLEDAS DEL SUR,TLALPAN,14376,CASA,273,171,3,2,,2,,1,MAS DE 30,,5500000,4200000
31292,CIUDAD DE MEXICO,CULHUACAN CTM SECCION VI,COYOACAN,4480,DEPARTAMENTO,,65,3,1,,1,1,,,,1400000,1350000
31299,CIUDAD DE MEXICO,LAS AGUILAS,ALVARO OBREGON,1710,EDIFICIO,700,700,,,1,0.5,2,2,ENTRE 21 - 30 AÑOS,,29000000,19000000
31328,CIUDAD DE MEXICO,SAN PEDRO,IZTACALCO,8220,TERRENO,320,,,,,0,,,,,5500000,5200000
31339,CIUDAD DE MEXICO,HEROES DE PADIERNA,LA MAGDALENA CONTRERAS,10700,CASA,150,190,3,3,1,3.5,3,2,ENTRE 21 - 30 AÑOS,,5900000,5650000
31356,CIUDAD DE MEXICO,ROMA NORTE,CUAUHTEMOC,6700,DEPARTAMENTO,,35,1,1,,1,,3,ENTRE 6 - 10 AÑOS,2500,2700000,2700000
31368,CIUDAD DE MEXICO,NAPOLES,BENITO JUAREZ,3810,DEPARTAMENTO,,120,3,2,1,2.5,1,3,MAS DE 30,,4100000,3690000
31389,CIUDAD DE MEXICO,ROMA NORTE,CUAUHTEMOC,6700,DEPARTAMENTO,,51,1,1,,1,2,7,ENTRE 6 - 10 AÑOS,"$2,150",4200000,4200000
31408,CIUDAD DE MEXICO,Ampliación Napoles,Benito Juárez,3840,CASA,172,250,4,1,1,1.5,2,,MAS DE 30,,11800000,9950000
31411,CIUDAD DE MEXICO,SAN JERONIMO ACULCO,LA MAGDALENA CONTRERAS,10400,CASA,261,285,4,2,1,2.5,4,2,MAS DE 30,,7500000,6300000
31430,CIUDAD DE MEXICO,SANTA TERESA,LA MAGDALENA CONTRERAS,10710,TERRENO,220,,2,2,,2,1,1,MAS DE 30,,3300000,2700000
31439,CIUDAD DE MEXICO,CAROLA,ALVARO OBREGON,1180,DEPARTAMENTO,,58,2,1,1,1.5,1,,ENTRE 6 - 10 AÑOS,$800,2150000,2000000
31444,CIUDAD DE MEXICO,BARRIO SAN FRANCISCO,LA MAGDALENA CONTRERAS,10500,CASA,736,430,5,4,1,4.5,6,3,MAS DE 30,,12500000,10900000
31457,PUEBLA,JARDINES DE SAN MANUEL,PUEBLA,72570,CASA,160,228,4,3,1,3.5,1,2,ENTRE 21 - 30 AÑOS,,2600000,2090000
31469,CIUDAD DE MEXICO,UNIDAD MODELO,IZTAPALAPA,9089,CASA,151,0,3,2,1,2.5,2,2,MAS DE 30,,5000000,4700000
31471,CIUDAD DE MEXICO,UNIDAD MODELO,IZTAPALAPA,9089,CASA,333,0,8,4,,4,,2,MAS DE 30,,12000000,12000000
31483,CIUDAD DE MEXICO,ACULCO,IZTAPALAPA,9410,CASA,121.1,130,5,2,,2,1,1,ENTRE 21 - 30 AÑOS,,3995000,3800000
31531,CIUDAD DE MEXICO,DEL VALLE SUR,BENITO JUAREZ,3100,PENT HOUSE,240,240,3,4,1,4.5,4,3,ENTRE 11 - 15 AÑOS,2900,9350000,8350000
31534,CIUDAD DE MEXICO,TIZAPAN,ALVARO OBREGON,1090,PENT HOUSE,143,143,4,4,,4,2,,,,5750000,5750000
31583,CIUDAD DE MEXICO,FUENTES BROTANTES,TLALPAN,14410,DEPARTAMENTO,,72,3,1,,1,1,6,MAS DE 30,250,1850000,1790000
31614,CIUDAD DE MEXICO,CAROLA,ALVARO OBREGON,1180,DEPARTAMENTO,,58,3,1,1,1.5,1,,ENTRE 6 - 10 AÑOS,$690.00,2100000,1960000
31615,ESTADO DE MEXICO,BOSQUE DE ECHEGARAY,NAUCALPAN DE JUAREZ,53310,CASA,240,330,3,3,1,3.5,3,2,ENTRE 21 - 30 AÑOS,,5990000,5250000
31624,CIUDAD DE MEXICO,SAN JERONIMO ACULCO,LA MAGDALENA CONTRERAS,10400,CASA EN CONDOMINIO,253,253,3,2,1,2.5,3,,ENTRE 6 - 10 AÑOS,1300,9000000,8400000
31632,CIUDAD DE MEXICO,GUADALUPE INN,ALVARO OBREGON,1020,CASA,240,269,4,4,1,4.5,4,2,ENTRE 21 - 30 AÑOS,,14000000,14000000
31658,CIUDAD DE MEXICO,VERTIZ NARVARTE,BENITO JUAREZ,3600,CASA,260,350,4,3,,3,4,2,ENTRE 21 - 30 AÑOS,,10500000,10000000
31662,CIUDAD DE MEXICO,SAN PEDRO DE LOS PINOS,BENITO JUAREZ,3800,DEPARTAMENTO,,295,3,2,,2,2,6,ENTRE 16 - 20 AÑOS,,7500000,6490000
31690,CIUDAD DE MEXICO,AGRICOLA ORIENTAL,IZTACALCO,8500,LOCAL COMERCIAL,166,320,,,1,0.5,4,3,ENTRE 11 - 15 AÑOS,,7450000,6950000
31691,CIUDAD DE MEXICO,MIGUEL HIDALGO 3A SECCION,TLALPAN,14250,EDIFICIO,350,350,,,1,0.5,2,4,ENTRE 16 - 20 AÑOS,,5800000,3500000
31698,CIUDAD DE MEXICO,MIGUEL HIDALGO 3A SECCION,TLALPAN,14250,EDIFICIO,90,350,,,1,0.5,2,4,ENTRE 16 - 20 AÑOS,,5600000,3500000
31706,CIUDAD DE MEXICO,INSURGENTES CUICUILCO,COYOACAN,4530,DEPARTAMENTO,,252,3,3,,3,2,7,ENTRE 21 - 30 AÑOS,2500,7500000,6700000
31730,CIUDAD DE MEXICO,RINCONADA COAPA 1A SECCION,TLALPAN,14330,DEPARTAMENTO,,65,2,2,,2,1,,ENTRE 11 - 15 AÑOS,,2250000,2190000
31741,CIUDAD DE MEXICO,PARQUE SAN ANDRES,COYOACAN,4040,CASA,515,350,3,4,1,4.5,6,2,MAS DE 30,,15450000,14950000
31747,CIUDAD DE MEXICO,SANTA MARIA NONOALCO,BENITO JUAREZ,3700,DEPARTAMENTO,,107,3,2,,2,2,5,ENTRE 0 - 5 AÑOS,"$2,500",4500000,4500000
31751,CIUDAD DE MEXICO,ALTILLO UNIVERSIDAD,COYOACAN,4350,DEPARTAMENTO,,70,2,1,,1,,4,MAS DE 30,450,2750000,2700000
31756,CIUDAD DE MEXICO,RINCONADA LAS HADAS,TLALPAN,14390,DEPARTAMENTO,,0,3,2,,2,1,,MAS DE 30,250,1900000,1820000
31770,ESTADO DE MEXICO,MISIONES,NAUCALPAN DE JUáREZ,53140,CASA,141.6,218,3,3,1,3.5,2,2,ENTRE 21 - 30 AÑOS,,4900000,4300000
31797,CIUDAD DE MEXICO,DEL VALLE SUR,BENITO JUAREZ,3104,DEPARTAMENTO,,160,3,3,,3,1,6,MAS DE 30,,5100000,4750000
31802,CIUDAD DE MEXICO,SAN JERONIMO ACULCO,LA MAGDALENA CONTRERAS,10400,TERRENO,272,,,,,0,,,,,5500000,5500000
31807,PUEBLA,LADRILLERA DE BENITEZ,PUEBLA,72530,CASA,335,220,4,2,1,2.5,2,1,MAS DE 30,,3400000,2990000
31830,CIUDAD DE MEXICO,ASTURIAS,CUAUHTEMOC,6850,DEPARTAMENTO,,55,2,2,,2,,4,ENTRE 0 - 5 AÑOS,,2350000,2100000
31835,CIUDAD DE MEXICO,LOMAS ESTRELLA,IZTAPALAPA,9890,CASA,160,250,3,2,1,2.5,2,2,ENTRE 16 - 20 AÑOS,,5500000,4500000
31851,CIUDAD DE MEXICO,REAL DEL MORAL,IZTAPALAPA,9010,TERRENO,230,,,,,0,,,,,3750000,3600000
31858,CIUDAD DE MEXICO,PORTALES NORTE,BENITO JUAREZ,3303,DEPARTAMENTO,,74,2,2,,2,1,5,ENTRE 0 - 5 AÑOS,,3290000,3290000
31863,CIUDAD DE MEXICO,RINCONADA LAS HADAS,TLALPAN,14390,DEPARTAMENTO,,58,2,2,,2,1,1,MAS DE 30,350 MENSUAL,2180000,2180000
31867,CIUDAD DE MEXICO,RESIDENCIAL VILLA COAPA,TLALPAN,14390,CASA,220,180,4,2,,2,2,2,MAS DE 30,,5750000,4790000
31870,CIUDAD DE MEXICO,INDUSTRIAL,GUSTAVO A. MADERO,7840,DEPARTAMENTO,,67,2,1,1,1.5,2,5,ENTRE 11 - 15 AÑOS,"1,100",2400000,2200000
31881,CIUDAD DE MEXICO,MIXCOAC,BENITO JUáREZ,3910,CASA,160,309,7,3,1,3.5,6,2,MAS DE 30,,7500000,7064800
31886,CIUDAD DE MEXICO,MIRADOR I,TLALPAN,14748,CASA,200,175,4,2,,2,6,1,ENTRE 21 - 30 AÑOS,,3790000,3790000
31888,CIUDAD DE MEXICO,JARDINES VILLA COAPA,TLALPAN,14356,DEPARTAMENTO,,73,2,2,,2,1,,,,2200000,2150000
31898,CIUDAD DE MEXICO,LOS GIRASOLES,COYOACAN,4920,DEPARTAMENTO,,75,2,1,,1,1,5,MAS DE 30,500,2430000,2300000
31904,CIUDAD DE MEXICO,NEXTENGO,AZCAPOTZALCO,2070,DEPARTAMENTO,,63,2,1,,1,1,6,ENTRE 21 - 30 AÑOS,,2500000,2100000
31909,CIUDAD DE MEXICO,ESCUADRON 201,IZTAPALAPA,9060,CASA,123,0,,,,0,,,,,2900000,2400000
31923,CIUDAD DE MEXICO,SACRAMENTO,ALVARO OBREGON,1420,DEPARTAMENTO,,58,2,2,,2,2,3,ENTRE 0 - 5 AÑOS,200,2850000,2590000
31935,CIUDAD DE MEXICO,DEL VALLE NORTE,BENITO JUAREZ,3103,CASA,250,112,3,2,1,2.5,1,2,ENTRE 16 - 20 AÑOS,,8000000,6900000
31936,CIUDAD DE MEXICO,UNIDAD MODELO,IZTAPALAPA,9089,CASA,145,0,6,3,1,3.5,1,1,MAS DE 30,,5300000,3800000
31949,CIUDAD DE MEXICO,ESCUADRON 201,IZTAPALAPA,9060,DEPARTAMENTO,,70,2,2,,2,1,3,ENTRE 0 - 5 AÑOS,No aplica ,2150000,2000000
31976,CIUDAD DE MEXICO,HIPODROMO CONDESA,CUAUHTEMOC,6170,DEPARTAMENTO,,104,3,3,1,3.5,1,7,ENTRE 21 - 30 AÑOS,1000,5500000,5190000
31983,PUEBLA,VILLA SATELITE CALERA,PUEBLA,72564,EDIFICIO,650,1600,,,,0,1,6,ENTRE 6 - 10 AÑOS,,35000000,32500000
31993,CIUDAD DE MEXICO,HEROES DE PADIERNA,LA MAGDALENA CONTRERAS,10700,CASA,200,100,2,2,,2,3,1,ENTRE 21 - 30 AÑOS,,5200000,4900000
32011,CIUDAD DE MEXICO,TLALCOLIGIA,TLALPAN,14430,CASA,40,160,3,2,1,2.5,,4,ENTRE 0 - 5 AÑOS,,2700000,2480000
32014,CIUDAD DE MEXICO,LAS AGUILAS,ALVARO OBREGON,1048,CASA,311,420,4,4,1,4.5,3,3,ENTRE 21 - 30 AÑOS,,8500000,7040000
32019,CIUDAD DE MEXICO,VERONICA ANZURES,MIGUEL HIDALGO,11300,DEPARTAMENTO,,47,1,1,,1,,,MAS DE 30,,2300000,2000000
32068,ESTADO DE MEXICO,CIUDAD SATELITE,NAUCALPAN DE JUAREZ,53100,DEPARTAMENTO,,97,2,2,,2,1,3,ENTRE 0 - 5 AÑOS,500,1700000,1600000
32097,CIUDAD DE MEXICO,XOCO,BENITO JUAREZ,3330,DEPARTAMENTO,,75,3,1,,1,1,4,MAS DE 30,550,3100000,2999000
32126,ESTADO DE MEXICO,LA FLORIDA,NAUCALPAN DE JUAREZ,53160,CASA,200,180,3,2,1,2.5,2,2,ENTRE 21 - 30 AÑOS,,5200000,4700000
32136,CIUDAD DE MEXICO,JARDINES DE COYOACAN,COYOACAN,4890,CASA,200,313,5,3,1,3.5,2,3,ENTRE 21 - 30 AÑOS,,9900000,8850000
32138,CIUDAD DE MEXICO,INSURGENTES CUICUILCO,COYOACAN,4530,DEPARTAMENTO,,140,3,2,1,2.5,2,,ENTRE 21 - 30 AÑOS,2200,4656600,4500000
32198,CIUDAD DE MEXICO,APATLACO,IZTAPALAPA,9430,CASA,90,180,8,3,1,3.5,1,3,MAS DE 30,,2300000,1900000
32210,PUEBLA,SAN BALTAZAR CAMPECHE,PUEBLA,72550,TERRENO,258,,,,,0,,,,,2440000,1990000
32226,CIUDAD DE MEXICO,DEL CARMEN,BENITO JUAREZ,3540,DEPARTAMENTO,,71,3,2,,2,,4,ENTRE 11 - 15 AÑOS,Si presenta ,1950000,1720000
32246,CIUDAD DE MEXICO,ESCANDON II SECCION,MIGUEL HIDALGO,11800,DEPARTAMENTO,,105,3,2,,2,2,4,ENTRE 21 - 30 AÑOS,$950,4250000,3370000
32247,CIUDAD DE MEXICO,CUAUHTEMOC,LA MAGDALENA CONTRERAS,10020,CASA,193,147,4,1,1,1.5,2,2,MAS DE 30,,3600000,2850000
32279,CIUDAD DE MEXICO,BARRIO SAN LUCAS,COYOACAN,4030,CASA,220,330,4,5,1,5.5,3,2,MAS DE 30,,10500000,9700000
32280,CIUDAD DE MEXICO,ANAHUAC I SECCION,MIGUEL HIDALGO,11320,DEPARTAMENTO,,96,2,2,1,2.5,2,,ENTRE 11 - 15 AÑOS,2240,4800000,4400000
32301,ESTADO DE MEXICO,JARDINES DE SAN MATEO,NAUCALPAN DE JUáREZ,53240,CASA,296,222,3,2,1,2.5,2,1,MAS DE 30,,5000000,5000000
32328,CIUDAD DE MEXICO,SANTA MARIA LA RIBERA,CUAUHTEMOC,6400,TERRENO,129,,,,,0,,,,,1990000,1990000
32332,CIUDAD DE MEXICO,HIPODROMO CONDESA,CUAUHTEMOC,6170,DEPARTAMENTO,,184,3,3,1,3.5,1,8,ENTRE 21 - 30 AÑOS,1000,7000000,5900000
32333,CIUDAD DE MEXICO,JUAREZ,CUAUHTEMOC,6600,OFICINA,137,137,,1,1,1.5,,,MAS DE 30,,2500000,2200000
32337,CIUDAD DE MEXICO,GRANJAS COAPA,TLALPAN,14330,DEPARTAMENTO,,51,2,1,,1,1,,ENTRE 21 - 30 AÑOS,,1750000,1590000
32360,CIUDAD DE MEXICO,SAN JERONIMO ACULCO,LA MAGDALENA CONTRERAS,10400,CASA,100,133,3,3,1,3.5,3,3,ENTRE 0 - 5 AÑOS,,6250000,5900000
32364,CIUDAD DE MEXICO,NATIVITAS,BENITO JUAREZ,3500,TERRENO,,,,,,0,,,,,55000000,48000000
32404,CIUDAD DE MEXICO,CLAVERIA,AZCAPOTZALCO,2080,CASA,508,130,3,3,,3,5,,,,16500000,15000000
32428,CIUDAD DE MEXICO,AMPLIACION LAS AGUILAS,ALVARO OBREGON,1759,DEPARTAMENTO,,81,2,2,,2,1,4,ENTRE 6 - 10 AÑOS,"$1,700",2850000,2350000
32437,CIUDAD DE MEXICO,PUEBLO DE LOS REYES,COYOACAN,4330,CASA,260,340,6,3,1,3.5,4,3,,,7490000,6990000
32445,CIUDAD DE MEXICO,SINDICATO MEXICANO DE ELECTRICISTAS,AZCAPOTZALCO,2060,CASA,206,0,3,2,1,2.5,2,1,MAS DE 30,,4700000,4400000
32450,ESTADO DE MEXICO,CIUDAD SATELITE,NAUCALPAN DE JUAREZ,53100,CASA,560,360,4,4,1,4.5,5,3,ENTRE 21 - 30 AÑOS,,14000000,12700000
32496,CIUDAD DE MEXICO,COPILCO UNIVERSIDAD,COYOACAN,4360,DEPARTAMENTO,,98,3,1,1,1.5,1,,MAS DE 30,$450,3100000,2999000
32506,CIUDAD DE MEXICO,AMERICAS UNIDAS,BENITO JUAREZ,3610,TERRENO,332,,,,,0,,,,,12000000,10000000
32513,CIUDAD DE MEXICO,ESCANDON I SECCION,MIGUEL HIDALGO,11800,DEPARTAMENTO,,60,2,1,,1,1,5,ENTRE 0 - 5 AÑOS,,1600000,1600000
32516,CIUDAD DE MEXICO,INDUSTRIAL,GUSTAVO A. MADERO,7800,CASA,199,201,5,2,,2,2,1,MAS DE 30,,5000000,4300000
32541,CIUDAD DE MEXICO,TLALPAN,TLALPAN,14000,CASA,961,426,6,2,1,2.5,6,2,ENTRE 21 - 30 AÑOS,,12900000,12700000
32543,CIUDAD DE MEXICO,PUEBLO DE LOS REYES,COYOACAN,4330,DEPARTAMENTO,,56,2,1,,1,,5,ENTRE 21 - 30 AÑOS,450,2200000,2100000
32559,CIUDAD DE MEXICO,LA JOYA,TLALPAN,14090,DEPARTAMENTO,,88,3,1,,1,1,3,MAS DE 30,$300.00 PESOS ,2890000,2470000
32564,CIUDAD DE MEXICO,EL RETOÑO,IZTAPALAPA,9440,DEPARTAMENTO,,65,2,1,,1,1,4,ENTRE 16 - 20 AÑOS,,2000000,1800000
32572,CIUDAD DE MEXICO,OBRERA,CUAUHTEMOC,6800,EDIFICIO,166,0,,,,0,4,2,MAS DE 30,,5500000,5250000
32594,CIUDAD DE MEXICO,AMPLIACION NAPOLES,BENITO JUAREZ,3840,DEPARTAMENTO,,130,2,2,,2,1,5,ENTRE 6 - 10 AÑOS,1300,4890000,4640000
32606,CIUDAD DE MEXICO,Prado Coapa 2A Sección,Tlalpan,14357,EDIFICIO,325,485,,,1,0.5,6,3,ENTRE 21 - 30 AÑOS,,15850000,13000000
32610,CIUDAD DE MEXICO,ROMA NORTE,CUAUHTEMOC,6700,DEPARTAMENTO,,77,3,1,,1,1,4,MAS DE 30,250,3900000,3900000
32623,CIUDAD DE MEXICO,PORTALES NORTE,BENITO JUAREZ,3303,DEPARTAMENTO,,78,2,2,,2,2,4,ENTRE 16 - 20 AÑOS,,2850000,2680000
32640,CIUDAD DE MEXICO,VALLEJO,GUSTAVO A. MADERO,7870,CASA,260,148,,,,0,,,,,5400000,4990000
32649,CIUDAD DE MEXICO,Letrán Valle,Benito Juárez,3650,DEPARTAMENTO,,210,2,2,,2,2,5,ENTRE 0 - 5 AÑOS,"$1,800",5950000,5650000
32659,CIUDAD DE MEXICO,CULHUACAN CTM SECCION VI,COYOACAN,4480,CASA,115,170,3,2,,2,3,,,,3200000,3000000
32679,CIUDAD DE MEXICO,TLACOQUEMECATL,BENITO JUAREZ,3200,CASA EN CONDOMINIO,100,298,3,3,1,3.5,4,,ENTRE 11 - 15 AÑOS,2500,10990000,10990000
32690,CIUDAD DE MEXICO,NAPOLES,BENITO JUAREZ,3810,DEPARTAMENTO,,70,2,1,,1,1,7,ENTRE 11 - 15 AÑOS,,3300000,3100000
32695,CIUDAD DE MEXICO,NARVARTE PONIENTE,BENITO JUAREZ,3020,CASA,324,508,6,4,1,4.5,5,2,MAS DE 30,,15000000,14000000
32696,CIUDAD DE MEXICO,GUADALUPE INN,ALVARO OBREGON,1020,CASA,150,300,6,4,1,4.5,2,3,ENTRE 21 - 30 AÑOS,,14445000,12800000
32698,PUEBLA,EX-HACIENDA CHAPULCO,PUEBLA,72494,CASA,107,140,2,2,,2,1,2,ENTRE 16 - 20 AÑOS,,1300000,1150000
32699,CIUDAD DE MEXICO,LETRAN VALLE,BENITO JUAREZ,3650,DEPARTAMENTO,,74,2,2,,2,2,,,,4800000,4250000
32702,CIUDAD DE MEXICO,NARVARTE PONIENTE,BENITO JUAREZ,3020,CASA,285,300,3,3,1,3.5,2,2,ENTRE 21 - 30 AÑOS,,14000000,13500000
32715,CIUDAD DE MEXICO,EL RODEO,IZTACALCO,8510,CASA,180,250,5,2,1,2.5,3,2,,,3500000,3350000
32724,CIUDAD DE MEXICO,PIEDAD NARVARTE,BENITO JUáREZ,3000,DEPARTAMENTO,,135,3,2,,2,,5,MAS DE 30,,4150000,3950000
32728,ESTADO DE MEXICO,CIUDAD SATELITE,NAUCALPAN DE JUAREZ,53100,CASA,165,250,2,2,,2,1,3,MAS DE 30,,4800000,4299000
32730,CIUDAD DE MEXICO,HIPODROMO CONDESA,CUAUHTEMOC,6170,DEPARTAMENTO,,128,3,1,,1,,4,ENTRE 21 - 30 AÑOS,600,5500000,4800000
32731,CIUDAD DE MEXICO,JARDIN BALBUENA,VENUSTIANO CARRANZA,15900,CASA,150,250,3,2,1,2.5,1,2,ENTRE 6 - 10 AÑOS,,6900000,5700000
32740,CIUDAD DE MEXICO,NAPOLES,BENITO JUAREZ,3810,DEPARTAMENTO,,100,3,2,,2,1,,,,6800000,5650000
32757,CIUDAD DE MEXICO,VILLA DEL PUENTE,TLALPAN,14335,CASA,178,315,3,5,1,5.5,3,3,ENTRE 16 - 20 AÑOS,,8000000,8000000
32760,CIUDAD DE MEXICO,ESCANDON I SECCION,MIGUEL HIDALGO,11800,LOCAL COMERCIAL,,45,,1,,1,,,ENTRE 0 - 5 AÑOS,,2065000,2065000
32787,CIUDAD DE MEXICO,VALLE ESCONDIDO,TLALPAN,14600,CASA,300,350,3,4,,4,4,2,ENTRE 11 - 15 AÑOS,,10500000,10500000
32799,CIUDAD DE MEXICO,POLANCO V SECCION,MIGUEL HIDALGO,11560,DEPARTAMENTO,,300,3,4,,4,2,9,MAS DE 30,4000,20000000,19700000
32818,CIUDAD DE MEXICO,SANTA CRUZ ATOYAC,BENITO JUAREZ,3310,DEPARTAMENTO,,80,3,2,,2,1,4,MAS DE 30,250,3350000,3350000
32826,CIUDAD DE MEXICO,ANAHUAC I SECCION,MIGUEL HIDALGO,11320,DEPARTAMENTO,,65,3,2,,2,,5,ENTRE 6 - 10 AÑOS,1200,2400000,2300000
32834,CIUDAD DE MEXICO,DEL CARMEN,COYOACAN,4100,CASA,1007,1007,8,8,1,8.5,4,3,MAS DE 30,,29900000,27990000
32836,CIUDAD DE MEXICO,ANAHUAC I SECCION,MIGUEL HIDALGO,11320,DEPARTAMENTO,,0,2,1,,1,1,5,ENTRE 6 - 10 AÑOS,600,2395000,2395000
32839,CIUDAD DE MEXICO,PRADO COAPA 2A SECCION,TLALPAN,14357,CASA EN CONDOMINIO,150,285,4,3,1,3.5,2,,ENTRE 11 - 15 AÑOS,,7150000,7150000
32848,CIUDAD DE MEXICO,ESCANDON II SECCION,MIGUEL HIDALGO,11800,DEPARTAMENTO,,87,3,2,,2,2,5,ENTRE 6 - 10 AÑOS,600,4100000,4100000
32857,ESTADO DE MEXICO,LA ALTEÑA III,NAUCALPAN DE JUAREZ,53127,CASA,450,196,3,3,1,3.5,6,2,ENTRE 21 - 30 AÑOS,,8900000,8900000
32861,CIUDAD DE MEXICO,MILITAR MARTE,IZTACALCO,8830,DEPARTAMENTO,,72,2,2,,2,2,,ENTRE 0 - 5 AÑOS,,3300000,2950000
32865,CIUDAD DE MEXICO,ROMA SUR,CUAUHTEMOC,6760,TERRENO,180,,,,,0,,,,,7500000,7200000
32866,CIUDAD DE MEXICO,Avante,Coyoacán,4460,CASA,293,368,4,3,1,3.5,2,2,MAS DE 30,,6500000,6500000
32886,CIUDAD DE MEXICO,INDEPENDENCIA,BENITO JUAREZ,3630,CASA,497,497,,,,0,,,,,16000000,14900000
32888,CIUDAD DE MEXICO,DEL CARMEN,COYOACAN,4100,DEPARTAMENTO,,124,3,2,,2,1,4,MAS DE 30,,4300000,3970000
32892,CIUDAD DE MEXICO,ESPARTACO,COYOACAN,4870,CASA,280,280,4,2,1,2.5,3,2,MAS DE 30,,8000000,6700000
32896,CIUDAD DE MEXICO,EJIDOS DE SAN PEDRO MARTIR,TLALPAN,14640,CASA,342,340,5,2,1,2.5,2,2,ENTRE 21 - 30 AÑOS,,5200000,5200000
32912,CIUDAD DE MEXICO,POLANCO V SECCION,MIGUEL HIDALGO,11560,DEPARTAMENTO,,160,3,3,,3,1,4,ENTRE 21 - 30 AÑOS,,11500000,10600000
32923,CIUDAD DE MEXICO,JUAREZ,CUAUHTEMOC,6600,TERRENO,761,,,,,0,,,,,68490000,68490000
32925,CIUDAD DE MEXICO,CULHUACAN CTM SECCION VIII,COYOACAN,4909,CASA,200,244,3,3,1,3.5,3,,ENTRE 21 - 30 AÑOS,,9000000,8300000
32936,PUEBLA,LAS PALMAS,PUEBLA,72550,CASA,270,295,3,2,1,2.5,4,,MAS DE 30,,3600000,2970000
32938,CIUDAD DE MEXICO,ROMA NORTE,CUAUHTEMOC,6700,DEPARTAMENTO,,65,2,2,,2,1,11,ENTRE 6 - 10 AÑOS,1500,4700000,4700000
32944,CIUDAD DE MEXICO,VERTIZ NARVARTE,BENITO JUAREZ,3600,DEPARTAMENTO,,110,3,2,,2,2,8,ENTRE 11 - 15 AÑOS,"$2,500",5000000,5000000
32964,CIUDAD DE MEXICO,BARRIO DEL NIÑO JESUS,COYOACAN,4330,DEPARTAMENTO,,93,2,2,,2,2,,,,5990000,5990000
32967,CIUDAD DE MEXICO,ANZURES,MIGUEL HIDALGO,11590,CASA,295,295,6,3,1,3.5,5,3,MAS DE 30,,13000000,13000000
32977,CIUDAD DE MEXICO,PEDREGAL DE SANTA URSULA,COYOACAN,4600,CASA,250,200,6,3,,3,2,3,MAS DE 30,,4950000,4740000
32987,CIUDAD DE MEXICO,AGRICOLA ORIENTAL,IZTACALCO,8500,BODEGA,208,187,,,,0,,,,,3445000,2850000
32990,CIUDAD DE MEXICO,Reforma Iztaccíhuatl Sur,Iztacalco,8840,DEPARTAMENTO,,90,3,1,,1,,4,MAS DE 30,,2200000,2200000
