ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Superficie construida,Recámaras,Baños,Estacionamientos,Orientación,Antigüedad,Ambientes,Bodegas,Cantidad de pisos,Cuota mensual de mantenimiento,RecÃ¡maras,BaÃ±os,OrientaciÃ³n,AntigÃ¼edad,Tipo de casa,Tipo de propiedad,Departamentos por piso,Número de piso de la unidad,Disposición,NÃºmero de piso de la unidad,Acceso,Metros de frente,Metros de fondo,Forma del terreno,Disposición del lote,DisposiciÃ³n del lote
1399969047,san-luis-potosí,departamento,https://departamento.metroscubicos.com/MLM-1399969047-departamento-en-la-forestal-atras-del-rosedal-_JM,"$670,000",San Luis PotosÃ­,La Forestal,93 mÂ²,78 mÂ²,,,1,,,,,,,2,2,,,,,,,,,,,,,,
1400020715,san-luis-potosí,departamento,https://departamento.metroscubicos.com/MLM-1400020715-departamento-en-3er-nivel-en-la-forestal-por-av-mexquitic-_JM,"$570,000",San Luis PotosÃ­,La Forestal,77 mÂ²,77 mÂ²,,,,,,,,,,2,1,,,,,,,,,,,,,,
1399975501,san-luis-potosí,2,https://departamento.metroscubicos.com/MLM-1399975501-2-departamentos-en-1er-nivel-en-los-limones-por-av-mexquitic-_JM,"$650,000",San Luis PotosÃ­,La Forestal,86 mÂ²,86 mÂ²,,,,,,,,,,2,2,,,,,,,,,,,,,,
1399988443,san-luis-potosí,depa,https://departamento.metroscubicos.com/MLM-1399988443-depa-en-planta-baja-en-los-limones-entrando-por-av-mexquiti-_JM,"$690,000",San Luis PotosÃ­,La Forestal,95 mÂ²,95 mÂ²,,,,,,,,,,2,2,,,,,,,,,,,,,,
1399988441,san-luis-potosí,2,https://departamento.metroscubicos.com/MLM-1399988441-2-depas-en-2o-nivel-en-la-satelite-_JM,"$790,000",San Luis Potosí,Satélite Francisco I Madero,85 m²,85 m²,2,1,2,,,,,,,,,,,,,,,,,,,,,,
1399962523,san-luis-potosí,depas,https://departamento.metroscubicos.com/MLM-1399962523-depas-con-elevador-frente-a-plaza-san-luis-_JM,"$2,683,000",San Luis Potosí,Lomas Del Tecnológico,95 m²,95 m²,3,2,1,,,,,,,,,,,,,,,,,,,,,,
1399988445,san-luis-potosí,2,https://departamento.metroscubicos.com/MLM-1399988445-2-depas-en-3er-nivel-en-la-forestal-por-av-mexquitic-_JM,"$630,000",San Luis PotosÃ­,La Forestal,86 mÂ²,86 mÂ²,,,,,,,,,,2,2,,,,,,,,,,,,,,
1399988444,san-luis-potosí,2,https://departamento.metroscubicos.com/MLM-1399988444-2-departamentos-en-2o-nivel-en-la-forestal-por-av-mexquitic-_JM,"$640,000",San Luis PotosÃ­,La Forestal,86 mÂ²,86 mÂ²,,,,,,,,,,2,2,,,,,,,,,,,,,,
1399969058,san-luis-potosí,departamento,https://departamento.metroscubicos.com/MLM-1399969058-departamento-en-2o-nivel-en-la-forestal-por-av-mexquitic-_JM,"$578,000",San Luis PotosÃ­,La Forestal,77 mÂ²,77 mÂ²,,,,,,,,,,2,1,,,,,,,,,,,,,,
1399969056,san-luis-potosí,2,https://departamento.metroscubicos.com/MLM-1399969056-2-departamentos-en-1er-nivel-en-la-colonia-satelite-_JM,"$810,000",San Luis Potosí,Satélite Francisco I Madero,85 m²,85 m²,2,1,2,,,,,,,,,,,,,,,,,,,,,,
1420243329,san-luis-potosí,fracc,https://departamento.metroscubicos.com/MLM-1420243329-fracc-el-origen-_JM,"$600,000",Soledad De Graciano Sánchez,Graciano Sánchez,96 m²,76 m²,3,1,1,,,,,,,,,,,,,,,,,,,,,,
1400020713,san-luis-potosí,departamento,https://departamento.metroscubicos.com/MLM-1400020713-departamento-nuevo-en-los-limones-en-1er-nivel-_JM,"$585,000",San Luis PotosÃ­,La Forestal,77 mÂ²,77 mÂ²,,,,,,,,,,2,1,,,,,,,,,,,,,,
1379443634,san-luis-potosí,,https://departamento.metroscubicos.com/MLM-1379443634--excelente-oportunidad-en-rio-verde-san-luis-potosi-_JM,"$711,226",Río Verde,Río Verde Centro,90 m²,90 m²,2,1,1,,,,,,,,,,,,,,,,,,,,,,
1409435354,san-luis-potosí,departamento,https://departamento.metroscubicos.com/MLM-1409435354-departamento-de-3-recamaras-_JM,"$1,250,000",San Luis Potosí,El Santuario,438 m²,80.32 m²,3,3,1,,2 años,,,4,50 MXN,,,,,,,1,1,,,,,,,,
1373333979,san-luis-potosí,oportunidad,https://terreno.metroscubicos.com/MLM-1373333979-oportunidad-terreno-comercial-en-venta-a-pie-de-carretera-sobre-la-carretera-a-san-luis-potosi-queretaro-_JM,"$38,000,000",QuerÃ©taro,QuerÃ©taro,18927 mÂ²,,,,,,,,,,0 MXN,,,,,,,,,,,Otro,,,,,
1409777507,san-luis-potosí,venta,https://terreno.metroscubicos.com/MLM-1409777507-venta-lote-en-villa-de-pozos-san-luis-potosi-_JM,"$449,000",San Luis PotosÃ­,Villa De Pozos,226 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1420533550,san-luis-potosí,terreno,https://terreno.metroscubicos.com/MLM-1420533550-terreno-en-venta-la-pila-san-luis-potosilogistik-_JM,"$1,000",San Luis PotosÃ­,La Pila,1 ha,,,,,,,,,,,,,,,,,,,,,Asfalto,,,,,
1423095011,san-luis-potosí,espectacular,https://terreno.metroscubicos.com/MLM-1423095011-espectacular-terreno-para-casa-de-campo-_JM,$16,Armadillo De Los Infante,Armadillo De Los Infante,110000 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1423424957,san-luis-potosí,terreno,https://terreno.metroscubicos.com/MLM-1423424957-terreno-en-venta-villa-de-pozos-san-luis-potosi-m2tr49-_JM,"$501,300",San Luis PotosÃ­,Villa De Pozos,253 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1423744167,san-luis-potosí,porta,https://terreno.metroscubicos.com/MLM-1423744167-porta-mezquite-pozos-_JM,"$630,000",San Luis PotosÃ­,El Mezquital,126 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1423731101,san-luis-potosí,porta,https://terreno.metroscubicos.com/MLM-1423731101-porta-mezquite-pozos-_JM,"$500,085",San Luis PotosÃ­,El Mezquital,111 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1423787777,san-luis-potosí,porta,https://terreno.metroscubicos.com/MLM-1423787777-porta-mezquite-pozos-_JM,"$476,000",San Luis PotosÃ­,El Mezquital,119 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1423787776,san-luis-potosí,porta,https://terreno.metroscubicos.com/MLM-1423787776-porta-mezquite-pozos-_JM,"$598,500",San Luis PotosÃ­,El Mezquital,133 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1423756510,san-luis-potosí,porta,https://terreno.metroscubicos.com/MLM-1423756510-porta-mezquite-pozos-_JM,"$535,500",San Luis PotosÃ­,El Mezquital,119 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1423787608,san-luis-potosí,porta,https://terreno.metroscubicos.com/MLM-1423787608-porta-mezquite-pozos-_JM,"$556,240",San Luis PotosÃ­,El Mezquital,139 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1423437852,san-luis-potosí,terreno,https://terreno.metroscubicos.com/MLM-1423437852-terreno-en-venta-sobre-carretera-57-en-slp-_JM,"$35,000",Santa Maria Del RÃ­o,El Fuerte,32873 mÂ²,,,,,,,,,,,,,,,,,,,,,Ripio,,,,,
1425027235,san-luis-potosí,tequisquiapan,https://terreno.metroscubicos.com/MLM-1425027235-tequisquiapan-_JM,"$4,635,000",San Luis PotosÃ­,Tequisquiapan,389 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424088713,san-luis-potosí,terreno,https://terreno.metroscubicos.com/MLM-1424088713-terreno-comercial-en-venta-el-gavilan-_JM,"$69,840,000",Cerritos,El GavilÃ¡n,38800000 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1425462808,san-luis-potosí,construye,https://terreno.metroscubicos.com/MLM-1425462808-construye-tu-casa-de-campo-en-un-lugar-rodeado-de-naturaleza-_JM,"$416,500",Villa De Reyes,Rodrigo,119 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1426249147,san-luis-potosí,vista,https://terreno.metroscubicos.com/MLM-1426249147-vista-azul-_JM,"$837,200",San Luis PotosÃ­,Lago Azul,160 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1426274450,san-luis-potosí,vista,https://terreno.metroscubicos.com/MLM-1426274450-vista-azul-_JM,"$624,000",San Luis PotosÃ­,Lago Azul,120 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424079901,san-luis-potosí,terreno,https://terreno.metroscubicos.com/MLM-1424079901-terreno-en-venta-soledad-de-graciano-sanchez-centro-_JM,"$10,917,750",Soledad De Graciano SÃ¡nchez,Soledad De Graciano SÃ¡nchez Centro,8734 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1424707621,san-luis-potosí,venta,https://terreno.metroscubicos.com/MLM-1424707621-venta-de-amplio-terreno-en-zona-centrica-500-m2-en-el-saucito-slp-_JM,"$1,500,000",San Luis Potosí,El Saucito,500 m²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1426035996,san-luis-potosí,terreno,https://terreno.metroscubicos.com/MLM-1426035996-terreno-en-venta-cerca-de-la-fenapo-_JM,"$520,000",San Luis PotosÃ­,SimÃ³n Diaz Aguaje,147 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1424256821,san-luis-potosí,en,https://terreno.metroscubicos.com/MLM-1424256821-en-venta-terreno-a-pie-de-carr-estatal-san-luis-potosi-aeropuerto-ejido-milpillas-_JM,"$6,250,000",San Luis PotosÃ­,Aeropuerto,2500 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1424091251,san-luis-potosí,terreno,https://terreno.metroscubicos.com/MLM-1424091251-terreno-industrial-en-venta-wenceslao-victoria-_JM,"$2,000,000",San Luis PotosÃ­,Wenceslao Victoria,950 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1425020760,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425020760-vistazul-residencial-_JM,"$757,620",San Luis PotosÃ­,La Forestal,126 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425046788,san-luis-potosí,loma,https://terreno.metroscubicos.com/MLM-1425046788-loma-verde-_JM,"$3,950,000",San Luis PotosÃ­,Loma Verde,,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424707913,san-luis-potosí,terreno,https://terreno.metroscubicos.com/MLM-1424707913-terreno-comercial-en-venta-soledad-de-graciano-sanchez-centro-_JM,"$1,147,500",Soledad De Graciano SÃ¡nchez,Soledad De Graciano SÃ¡nchez Centro,850 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1424287731,san-luis-potosí,terreno,https://terreno.metroscubicos.com/MLM-1424287731-terreno-en-venta-carr-estatal-slp-aeropuerto-ejido-milpillas-_JM,"$3,000,000",San Luis PotosÃ­,San Luis PotosÃ­ Centro,1500 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1424186736,san-luis-potosí,mexquitic,https://terreno.metroscubicos.com/MLM-1424186736-mexquitic-de-carmona-_JM,"$1,248,750",Mexquitic De Carmona,Mexquitic,416.15 m²,,,,,,,,,,0 MXN,,,,,,,,,,,Otro,,,,,
1425059739,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425059739-vistazul-residencial-_JM,"$781,500",San Luis PotosÃ­,La Forestal,130 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425757997,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425757997-vistazul-residencial-_JM,"$1,794,780",San Luis PotosÃ­,La Forestal,299 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425813416,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425813416-vistazul-residencial-_JM,"$1,525,020",San Luis PotosÃ­,La Forestal,257 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425790231,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425790231-vistazul-residencial-_JM,"$1,228,560",San Luis PotosÃ­,La Forestal,204 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425738611,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425738611-vistazul-residencial-_JM,"$1,275,840",San Luis PotosÃ­,La Forestal,212 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425725601,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425725601-vistazul-residencial-_JM,"$777,540",San Luis PotosÃ­,La Forestal,129 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425790230,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425790230-vistazul-residencial-_JM,"$729,540",San Luis PotosÃ­,La Forestal,121 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425751479,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425751479-vistazul-residencial-_JM,"$728,700",San Luis PotosÃ­,La Forestal,121 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425790227,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425790227-vistazul-residencial-_JM,"$969,660",San Luis PotosÃ­,La Forestal,161 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425764417,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425764417-vistazul-residencial-_JM,"$1,235,520",San Luis PotosÃ­,La Forestal,205 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425757991,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425757991-vistazul-residencial-_JM,"$1,920,240",San Luis PotosÃ­,La Forestal,320 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425738606,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425738606-vistazul-residencial-_JM,"$984,360",San Luis PotosÃ­,La Forestal,164 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425725596,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425725596-vistazul-residencial-_JM,"$786,060",San Luis PotosÃ­,La Forestal,131 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425764416,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425764416-vistazul-residencial-_JM,"$739,200",San Luis PotosÃ­,La Forestal,123 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425738585,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425738585-vistazul-residencial-_JM,"$890,940",San Luis PotosÃ­,La Forestal,148 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425725573,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425725573-vistazul-residencial-_JM,"$979,500",San Luis PotosÃ­,La Forestal,163 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425790209,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425790209-vistazul-residencial-_JM,"$910,920",San Luis PotosÃ­,La Forestal,151 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425751457,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425751457-vistazul-residencial-_JM,"$1,682,400",San Luis PotosÃ­,La Forestal,280 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425751415,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425751415-vistazul-residencial-_JM,"$1,672,500",San Luis PotosÃ­,La Forestal,278 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425757935,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425757935-vistazul-residencial-_JM,"$1,565,940",San Luis PotosÃ­,La Forestal,260 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425770911,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425770911-vistazul-residencial-_JM,"$1,242,720",San Luis PotosÃ­,La Forestal,207 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425813350,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425813350-vistazul-residencial-_JM,"$993,000",San Luis PotosÃ­,La Forestal,165 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425751408,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425751408-vistazul-residencial-_JM,"$1,095,360",San Luis PotosÃ­,La Forestal,182 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425757923,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425757923-vistazul-residencial-_JM,"$1,060,620",San Luis PotosÃ­,La Forestal,176 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425790145,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425790145-vistazul-residencial-_JM,"$865,320",San Luis PotosÃ­,La Forestal,144 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425770887,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425770887-vistazul-residencial-_JM,"$1,633,680",San Luis PotosÃ­,La Forestal,272 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425777244,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425777244-vistazul-residencial-_JM,"$1,076,280",San Luis PotosÃ­,La Forestal,179 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425757902,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425757902-vistazul-residencial-_JM,"$960,000",San Luis PotosÃ­,La Forestal,160 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425777241,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425777241-vistazul-residencial-_JM,"$980,520",San Luis PotosÃ­,La Forestal,163 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425764339,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425764339-vistazul-residencial-_JM,"$730,320",San Luis PotosÃ­,La Forestal,121 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425757901,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425757901-vistazul-residencial-_JM,"$1,737,300",San Luis PotosÃ­,La Forestal,289 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425770861,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425770861-vistazul-residencial-_JM,"$744,000",San Luis PotosÃ­,La Forestal,124 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425777216,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425777216-vistazul-residencial-_JM,"$749,640",San Luis PotosÃ­,La Forestal,124 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425725488,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425725488-vistazul-residencial-_JM,"$975,540",San Luis PotosÃ­,La Forestal,162 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425790102,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425790102-vistazul-residencial-_JM,"$939,540",San Luis PotosÃ­,La Forestal,156 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425046789,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425046789-vistazul-residencial-_JM,"$729,120",San Luis PotosÃ­,La Forestal,121 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425059740,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425059740-vistazul-residencial-_JM,"$733,920",San Luis PotosÃ­,La Forestal,122 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425072751,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425072751-vistazul-residencial-_JM,"$1,121,400",San Luis PotosÃ­,La Forestal,186 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425027229,san-luis-potosí,vistazul,https://terreno.metroscubicos.com/MLM-1425027229-vistazul-residencial-_JM,"$709,572",San Luis PotosÃ­,La Forestal,122 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1424415976,san-luis-potosí,cimera,https://terreno.metroscubicos.com/MLM-1424415976-cimera-residencial-_JM,"$800,000",San Luis PotosÃ­,Jaime Torres Bodet,121 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1425057077,san-luis-potosí,terreno,https://terreno.metroscubicos.com/MLM-1425057077-terreno-en-venta-_JM,"$11,000,000",San Luis PotosÃ­,Las Aguilas,8225 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1424622957,san-luis-potosí,san,https://terreno.metroscubicos.com/MLM-1424622957-san-luis-potosi-centro-_JM,"$700,000",San Luis PotosÃ­,San Luis PotosÃ­ Centro,136 mÂ²,,,,,,,,,,0 MXN,,,,,,,,,,,Otro,,,,,
1426656152,san-luis-potosí,terreno,https://terreno.metroscubicos.com/MLM-1426656152-terreno-comercial-en-venta-las-flores-_JM,"$39,200,000",Soledad De Graciano SÃ¡nchez,Las Flores,56000 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1425855925,san-luis-potosí,terreno,https://terreno.metroscubicos.com/MLM-1425855925-terreno-soledad-de-graciano-sanchez-centro-_JM,"$10,917,500",Soledad De Graciano SÃ¡nchez,Soledad De Graciano SÃ¡nchez Centro,,,,,,,,,,,0 MXN,,,,,,,,,,,Otro,,,,,
1425063436,san-luis-potosí,terreno,https://terreno.metroscubicos.com/MLM-1425063436-terreno-en-venta-_JM,"$12,000,000",San Luis PotosÃ­,Campestre De Golf,375 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1423730954,san-luis-potosí,punta,https://terreno.metroscubicos.com/MLM-1423730954-punta-san-luis-_JM,"$2,677,090",San Luis PotosÃ­,San Luis,205 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1422727398,san-luis-potosí,terreno,https://terreno.metroscubicos.com/MLM-1422727398-terreno-en-venta-en-alto-lago-residencial-_JM,"$2,322,000",San Luis PotosÃ­,Residencial Los Lagos,180 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1422672446,san-luis-potosí,terreno,https://terreno.metroscubicos.com/MLM-1422672446-terreno-en-venta-en-cotos-el-angel-_JM,"$1,868,370",San Luis Potosí,Los Ángeles,178 m²,,,,,,,,,,,,,,,,,,,,,-,,,,,
946275786,san-luis-potosí,bosques,https://terreno.metroscubicos.com/MLM-946275786-bosques-de-la-florida-_JM,"$1,190,000",San Luis PotosÃ­,Bosques De La Florida,3551.1 mÂ²,,,,,,,,,,0 MXN,,,,,,,,,,,Otro,,,,,
920082249,san-luis-potosí,lote,https://terreno.metroscubicos.com/MLM-920082249-lote-con-escritura-y-amenidades-_JM,"$462,000",Tamasopo,Agua Buena,202 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
939092541,san-luis-potosí,terreno,https://terreno.metroscubicos.com/MLM-939092541-terreno-d-cultivo-vta-x-ciro-de-acosta-sl-potosi-1000-has-_JM,"$100,000",San Ciro De Acosta,San Ciro De Acosta,10000000 m²,,,,,,,,,,,,,,,,,,,,,Tierra,1500 m,1750 m,Regular,Perimetral,
1368165008,san-luis-potosí,privada,https://terreno.metroscubicos.com/MLM-1368165008-privada-boutique-altanna-lote-frente-area-verde-_JM,"$1,050,000",San Luis PotosÃ­,Capulines,174 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
920080637,san-luis-potosí,lote,https://terreno.metroscubicos.com/MLM-920080637-lote-y-proyecto-incluido-casa-alquerias-_JM,"$4,067,000",San Luis PotosÃ­,AlquerÃ­as de Pozos,995 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1400064671,san-luis-potosí,vendo,https://terreno.metroscubicos.com/MLM-1400064671-vendo-terreno-bodega-damian-carmona-centro-san-luis-potosi4650000-_JM,"$4,950,000",San Luis Potosí,San Luis Potosí,633 m²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1405335143,san-luis-potosí,terreno,https://terreno.metroscubicos.com/MLM-1405335143-terreno-habitacional-en-venta-en-5-de-febrero-san-luis-potosi-san-luis-potosi-_JM,"$377,000",San Luis PotosÃ­,Cinco De Febrero,130 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1323775578,san-luis-potosí,oportunidad,https://terreno.metroscubicos.com/MLM-1323775578-oportunidad-para-casa-de-campo-_JM,$780,Cerro De San Pedro,Campestre Real del PotosÃ­,2268 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1405366019,san-luis-potosí,terreno,https://terreno.metroscubicos.com/MLM-1405366019-terreno-habitacional-en-venta-en-satelite-francisco-i-madero-san-luis-potosi-san-luis-potosi-_JM,"$667,800",San Luis Potosí,Satélite Francisco I Madero,126 m²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1407651979,san-luis-potosí,terrenos,https://terreno.metroscubicos.com/MLM-1407651979-terrenos-habitacionales-en-traspaso-cd-maderas-slp-_JM,"$304,000",Villa De Reyes,Emiliano Zapata,152 mÂ²,,,,,,,,,,750 MXN,,,,,,,,,,,Otro,11 m,16 m,Plano,,Interno
1390365866,san-luis-potosí,terreno,https://terreno.metroscubicos.com/MLM-1390365866-terreno-en-av-jaralito-de-336741-mts2-a-350-mts-de-carr-a-zacatecas-ubicado-a-un-costado-del-parque-industrial-pueblo-viejo-_JM,"$3,700,000",Mexquitic De Carmona,Mexquitic,3367 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
1400077396,san-luis-potosí,venta,https://terreno.metroscubicos.com/MLM-1400077396-venta-de-terreno-soledad-1000m2-_JM,"$700,000",San Luis PotosÃ­,Tercera Grande,1000 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
920082240,san-luis-potosí,frente,https://terreno.metroscubicos.com/MLM-920082240-frente-a-area-verde-y-con-vista-a-la-ciudad-_JM,"$4,576,000",San Luis PotosÃ­,Lomas Del TecnolÃ³gico,339 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
924391463,san-luis-potosí,venta,https://terreno.metroscubicos.com/MLM-924391463-venta-de-rancho-en-ciudad-valles-san-luis-posoti-_JM,"$35,000,000",Ciudad Valles,Alvaro ObregÃ³n,1440000 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
1388920121,san-luis-potosí,terreno,https://terreno.metroscubicos.com/MLM-1388920121-terreno-en-venta-colonia-las-flores-_JM,"$675,000",San Luis Potosí,Villa de las Flores,400 m²,,,,,,,,,,,,,,,,,,,,,Otro,20 m,20 m,Regular,,
1390417913,san-luis-potosí,excelente,https://terreno.metroscubicos.com/MLM-1390417913-excelente-para-inversionistas-se-vende-terreno-en-jassos-slp-ideal-para-nave-industrialya-que-cruzara-con-eje-128-dentro-de-la-nueva-zona-industrial-muy-cerca-a-la-florida-y-club-ecuestre-_JM,"$480,000",San Luis PotosÃ­,Villa De Pozos,1020 mÂ²,,,,,,,,,,,,,,,,,,,,,-,,,,,
899684962,san-luis-potosí,terreno,https://terreno.metroscubicos.com/MLM-899684962-terreno-en-venta-en-san-luis-potosi-_JM,$800,Santa Maria Del RÃ­o,Santa MarÃ­a Del RÃ­o,1000 mÂ²,,,,,,,,,,,,,,,,,,,,,Otro,,,,,
