ID,entidad,tipo,link,precio,municipio,colonia,Superficie total,Ambientes,Recámaras,Baños,Estacionamientos,Cantidad de pisos,Antigüedad,Cuota mensual de mantenimiento,Superficie construida,RecÃ¡maras,BaÃ±os,AntigÃ¼edad,Orientación,Bodegas,Tipo de propiedad,Departamentos por piso,Número de piso de la unidad,Disposición,Acceso,Metros de frente,Metros de fondo,DisposiciÃ³n del lote,Forma del terreno,OrientaciÃ³n,DisposiciÃ³n,Disposición del lote,Tipo de casa,NÃºmero de piso de la unidad,Tipo de departamento,Fecha de entrega
1425770588,durango,casa,https://casa.metroscubicos.com/MLM-1425770588-casa-en-venta-con-amplio-jardin-fraccionamiento-la-luz-_JM,"$1,720,000",Durango,La Luz,224 m²,,3,2,,2,10 años,,192 m²,,,,,,,,,,,,,,,,,,,,,
1425813091,durango,amplia,https://casa.metroscubicos.com/MLM-1425813091-amplia-casa-en-venta-residencial-los-laureles-_JM,"$4,500,000",Durango,Residencial los Laureles,328 mÂ²,,,,2,2,,,427 mÂ²,5,6,0 aÃ±os,,,,,,,,,,,,,,,,,,
1425744686,durango,venta,https://casa.metroscubicos.com/MLM-1425744686-venta-de-casa-en-joyas-del-valle-totalmente-remodelada-_JM,"$1,650,000",Durango,Joyas Del Valle,120 m²,,4,3,1,2,8 años,,203 m²,,,,,1,,,,,,,,,,,,,,,,
1425757634,durango,casa,https://casa.metroscubicos.com/MLM-1425757634-casa-en-venta-en-colonia-division-del-norte-_JM,"$1,430,000",Durango,DivisiÃ³n Del Norte,124 mÂ²,,,,1,2,,,182 mÂ²,3,3,0 aÃ±os,,,,,,,,,,,,,,,,,,
1425776974,durango,casa,https://casa.metroscubicos.com/MLM-1425776974-casa-en-venta-fraccionamiento-haciendas-campestre-con-excelentes-acabados-_JM,"$8,950,000",Durango,Haciendas Del Campestre,375 m²,,5,4,2,2,0 años,,560 m²,,,,,,,,,,,,,,,,,,,,,
1425738275,durango,casa,https://casa.metroscubicos.com/MLM-1425738275-casa-en-venta-en-fraccionamiento-joyas-del-valle-_JM,"$1,280,000",Durango,Joyas Del Valle,120 m²,,4,2,,2,31 años,,164 m²,,,,,,,,,,,,,,,,,,,,,
1425744668,durango,casa,https://casa.metroscubicos.com/MLM-1425744668-casa-en-venta-en-colonia-la-virgen-_JM,"$1,950,000",Durango,La Virgen,161 m²,,3,3,1,2,0 años,,250 m²,,,,,,,,,,,,,,,,,,,,,
1425789867,durango,casa,https://casa.metroscubicos.com/MLM-1425789867-casa-remodelada-en-venta-en-fraccionamiento-roma-_JM,"$1,800,000",Durango,Roma,150 m²,,3,2,2,2,20 años,,224 m²,,,,,1,,,,,,,,,,,,,,,,
1425738259,durango,amplia,https://casa.metroscubicos.com/MLM-1425738259-amplia-casa-en-venta-residencial-villa-dorada-_JM,"$4,800,000",Durango,Villas Doradas I,300 m²,,4,3,,2,7 años,,373 m²,,,,,,,,,,,,,,,,,,,,,
1424088822,durango,casa,https://casa.metroscubicos.com/MLM-1424088822-casa-en-venta-en-parque-durango-zona-lomas-de-angelopolis-iii-cascatta-_JM,"$4,500,000",San Andrés Cholula,Lomas de Angelópolis,257 m²,,3,4,2,2,1 años,0 MXN,257 m²,,,,,,,,,,,,,,,,,,,,,
1425789892,durango,venta,https://casa.metroscubicos.com/MLM-1425789892-venta-de-casa-terreno-y-local-comercial-en-zona-privilegiada-_JM,"$7,000,000",Durango,J Guadalupe Rodríguez,1320 m²,,5,3,4,1,20 años,,425 m²,,,,,,,,,,,,,,,,,,,,,
1425770602,durango,estupenda,https://casa.metroscubicos.com/MLM-1425770602-estupenda-casa-en-venta-con-alberca-y-area-social-increible-fraccionamiento-villas-campestre-_JM,"$10,500,000",Durango,Villas Campestre,720 m²,,4,5,2,2,10 años,,632 m²,,,,,,,,,,,,,,,,,,,,,
1425789842,durango,casa,https://casa.metroscubicos.com/MLM-1425789842-casa-en-venta-residencial-cedros-_JM,"$2,350,000",Durango,Los Cedros Residencial,200 mÂ²,,,,2,2,,,208 mÂ²,3,2,0 aÃ±os,,,,,,,,,,,,,,,,,,
1425770590,durango,amplitud,https://casa.metroscubicos.com/MLM-1425770590-amplitud-tranquilidad-y-estupendos-acabados-casa-en-venta-en-la-tinaja-_JM,"$5,400,000",Durango,José María Morelos y Pavón (La Tinaja),840 m²,,7,8,4,2,20 años,,529 m²,,,,,1,,,,,,,,,,,,,,,,
1425725210,durango,casa,https://casa.metroscubicos.com/MLM-1425725210-casa-en-venta-en-colonia-paseo-de-la-pradera-_JM,"$2,000,000",Durango,Las Palmas,128 mÂ²,,,,2,3,,,344 mÂ²,3,2,0 aÃ±os,,,,,,,,,,,,,,,,,,
1425764067,durango,venta,https://casa.metroscubicos.com/MLM-1425764067-venta-casa-en-tepehuanes-con-vocacion-comercial-_JM,"$3,290,000",Tepehuanes,Santa Catarina Tepehuanes,176 mÂ²,,,,3,3,,,420 mÂ²,8,6,10 aÃ±os,,1,,,,,,,,,,,,,,,,
